gtdb_species_clade_id	genome_size_Mbp	mean_protein_count	has_phaC	phb_status	gtdb_phylum
s__Actinoplanes_sp900119315--RS_GCF_900119315.1	9.239833	8267.333333333334	0	precursors_only	Actinomycetota
s__Actinoplanes_xinjiangensis--RS_GCF_003148685.1	10.7842145	9719.5	0	precursors_only	Actinomycetota
s__Actinopolyspora_erythraea--RS_GCF_002263515.1	5.3019145	4751.0	0	precursors_only	Actinomycetota
s__Actinopolyspora_mortivallis--RS_GCF_000384035.1	4.284601	3930.0	0	precursors_only	Actinomycetota
s__Actinosynnema_auranticum--RS_GCF_002354875.1	8.1185545	6953.0	0	precursors_only	Actinomycetota
s__Actinosynnema_coeruleofuscum--RS_GCF_014648515.1	7.7354375	7210.5	0	precursors_only	Actinomycetota
s__Actinosynnema_syringae--RS_GCF_009498035.1	10.9061705	9388.5	0	precursors_only	Actinomycetota
s__Actinotalea_sp014042015--RS_GCF_014042015.1	3.474605	3307.0	0	precursors_only	Actinomycetota
s__Actinotalea_sp023428465--GB_GCA_023428465.1	2.925734	2910.5	0	absent	Actinomycetota
s__Actinotignum_urinale--GB_GCA_000420445.1	1.8559625	1576.5	0	precursors_only	Actinomycetota
s__Acutalibacter_muris--RS_GCF_002201475.1	3.5826398333333334	3633.1666666666665	0	absent	Bacillota_A
s__Acutalibacter_ornithocaccae--GB_GCA_000435395.1	2.321666125	2251.75	0	absent	Bacillota_A
s__Acutalibacter_pullistercoris--GB_GCA_019115285.1	2.083814	1938.0	0	absent	Bacillota_A
s__Acutalibacter_sp000432995--GB_GCA_000432995.1	2.619993	2496.6666666666665	0	absent	Bacillota_A
s__Acutalibacter_sp009936035--RS_GCF_009936035.1	2.9380745714285714	2968.5714285714284	0	absent	Bacillota_A
s__Acutalibacter_sp900548545--GB_GCA_900548545.1	2.2291575	2064.5	0	absent	Bacillota_A
s__Acutalibacter_sp904391645--GB_GCA_904391645.1	1.881893	1873.6666666666667	0	absent	Bacillota_A
s__Acutalibacter_sp905215055--GB_GCA_905215055.1	2.3269823333333335	2258.6666666666665	0	absent	Bacillota_A
s__Acutalibacter_sp910574995--GB_GCA_910574995.1	3.453217	3449.0	0	absent	Bacillota_A
s__Acutalibacter_sp910580045--GB_GCA_910580045.1	2.649504	2470.0	0	absent	Bacillota_A
s__Acuticoccus_sediminis--RS_GCF_003258595.1	7.6930835	6803.5	1	complete	Pseudomonadota
s__Adiutrix_intracellularis--GB_GCA_001577715.1	2.099062	1496.5	0	absent	Desulfobacterota
s__Adlercreutzia_caecimuris--RS_GCF_000403355.2	2.832208285714286	2327.714285714286	0	precursors_only	Actinomycetota
s__Adlercreutzia_equolifaciens--RS_GCF_000478885.1	2.6628395499999997	2282.8	0	precursors_only	Actinomycetota
s__Advenella_alkanexedens--RS_GCF_019132845.1	2.9491786666666666	2794.0	1	complete	Pseudomonadota
s__Advenella_faeciporci--RS_GCF_014652395.1	2.868873	2811.6666666666665	1	complete	Pseudomonadota
s__Advenella_incenata--RS_GCF_004217095.1	4.8880905	4521.5	1	complete	Pseudomonadota
s__Aegiribacteria_sp016936235--GB_GCA_016936235.1	2.668077	2551.0	0	absent	Fermentibacterota
s__Aequoribacter_fuscus--RS_GCF_009910365.1	3.0049873333333337	2786.0	0	precursors_only	Pseudomonadota
s__Aequoribacter_sp003520285--GB_GCA_003520285.1	2.1972584	2182.6	0	precursors_only	Pseudomonadota
s__Aequorivita_antarctica--RS_GCF_007997155.1	3.82395	3552.5	0	precursors_only	Bacteroidota
s__Aequorivita_aquimaris--RS_GCF_001573155.1	2.508503	2509.0	0	precursors_only	Bacteroidota
s__Aequorivita_iocasae--RS_GCF_016757735.1	3.3538835	3092.0	0	precursors_only	Bacteroidota
s__Aequorivita_lipolytica--RS_GCF_007997135.1	3.309401	3058.0	0	precursors_only	Bacteroidota
s__Aequorivita_soesokkakensis--RS_GCF_001641085.1	3.1096405	2942.0	0	precursors_only	Bacteroidota
s__Aequorivita_sp002364215--GB_GCA_002364215.1	3.1684376153846157	2994.3846153846152	0	precursors_only	Bacteroidota
s__Aequorivita_sp020435825--GB_GCA_020435825.1	2.5327505	2512.5	0	precursors_only	Bacteroidota
s__Aequorivita_vladivostokensis--RS_GCF_000952855.1	3.072698285714286	2957.4285714285716	0	precursors_only	Bacteroidota
s__Aeribacillus_composti--RS_GCF_007827555.1	3.7018999	3586.9	0	precursors_only	Bacillota
s__Aeriscardovia_aeriphila--RS_GCF_002259595.1	1.5258506666666667	1198.0	0	absent	Actinomycetota
s__Aerococcus_christensenii--RS_GCF_001543105.1	1.649849	1548.25	0	precursors_only	Bacillota
s__Aerococcus_sanguinicola--RS_GCF_001543145.1	2.1000888181818183	1869.7272727272727	1	complete	Bacillota
s__Aerococcus_sp001813115--RS_GCF_008726925.1	2.166659	1949.0	0	precursors_only	Bacillota
s__Aerococcus_urinae--RS_GCF_001543175.1	1.9513236153846154	1737.3461538461538	0	precursors_only	Bacillota
s__Aerococcus_urinae_C--RS_GCF_003286645.1	1.989592923076923	1775.6153846153845	0	precursors_only	Bacillota
s__Aerococcus_urinaehominis--RS_GCF_001543245.1	1.8059285	1651.0	0	precursors_only	Bacillota
s__Aerococcus_viridans--RS_GCF_001543285.1	2.196635	2033.0	1	complete	Bacillota
s__Aerococcus_viridans_B--RS_GCF_002871935.1	1.907117	1754.5	1	complete	Bacillota
s__Aerococcus_viridans_C--RS_GCF_002083135.2	1.989588	1797.5	1	complete	Bacillota
s__Aeromicrobium_chenweiae--RS_GCF_003065605.1	3.7165285	3603.0	0	precursors_only	Actinomycetota
s__Aeromicrobium_sp001426485--RS_GCF_001426485.1	3.7013633333333336	3679.6666666666665	0	precursors_only	Actinomycetota
s__Aeromicrobium_sp014334735--RS_GCF_014334735.1	3.1333206666666666	3021.3333333333335	0	precursors_only	Actinomycetota
s__Aeromicrobium_sp024584515--RS_GCF_024584515.1	3.682883	3548.0	0	precursors_only	Actinomycetota
s__Aeromicrobium_tamlense--RS_GCF_013408555.1	3.600719	3475.0	0	precursors_only	Actinomycetota
s__Aeromonas_allosaccharophila--RS_GCF_000819685.1	4.682372333333333	4241.733333333334	0	precursors_only	Pseudomonadota
s__Aeromonas_aquatica--RS_GCF_000764655.1	4.616282	4232.0	1	complete	Pseudomonadota
s__Aeromonas_bivalvium--RS_GCF_000819765.1	4.28499	3853.6666666666665	1	complete	Pseudomonadota
s__Aeromonas_dhakensis--RS_GCF_000820305.1	4.8337205625	4338.015625	1	complete	Pseudomonadota
s__Aeromonas_hydrophila--RS_GCF_000014805.1	4.924175893491124	4448.526627218935	1	complete	Pseudomonadota
s__Aeromonas_popoffii--RS_GCF_000820025.1	4.47766525	4271.25	1	complete	Pseudomonadota
s__Aeromonas_rivipollensis--RS_GCF_010974825.1	4.608205777777778	4173.555555555556	1	complete	Pseudomonadota
s__Aeromonas_rivuli--RS_GCF_000820045.1	4.380838	4011.0	0	precursors_only	Pseudomonadota
s__Aeromonas_salmonicida--RS_GCF_001643305.1	4.8128293375	4562.4375	1	complete	Pseudomonadota
s__Aeromonas_sanarellii--RS_GCF_000820085.1	4.5119845	4129.75	1	complete	Pseudomonadota
s__Aeromonas_schubertii--RS_GCF_000820105.1	4.2543995	4024.1666666666665	0	precursors_only	Pseudomonadota
s__Aeromonas_taiwanensis--RS_GCF_000820165.1	4.421247142857143	4010.4285714285716	1	complete	Pseudomonadota
s__Aeromonas_veronii--RS_GCF_000820225.1	4.603656419512196	4182.424390243902	1	complete	Pseudomonadota
s__Aeromonas_veronii_A--RS_GCF_019048265.1	4.5481895	4061.0	0	precursors_only	Pseudomonadota
s__Aeropyrum_camini--RS_GCF_000591035.1	1.5935215	1866.5	0	precursors_only	Thermoproteota
s__Aeropyrum_pernix--RS_GCF_000011125.1	1.635374	1726.0	0	precursors_only	Thermoproteota
s__Aestuariirhabdus_sp023509475--RS_GCF_023509475.1	4.193625	3933.0	0	precursors_only	Pseudomonadota
s__Aestuariivivens_sediminis--RS_GCF_022662105.1	3.849579	3316.5	0	precursors_only	Bacteroidota
s__Afifella_marina--RS_GCF_900102695.1	3.9649122	3680.4	1	complete	Pseudomonadota
s__Afipia_birgiae--RS_GCF_000308295.2	5.17745725	5110.75	1	complete	Pseudomonadota
s__Afipia_sp000178995--RS_GCF_000178995.1	3.75757575	3761.0	1	complete	Pseudomonadota
s__Afipia_sp000497575--RS_GCF_000497575.1	5.228582375	5080.75	1	complete	Pseudomonadota
s__Afipia_sp001897755--GB_GCA_001897755.1	3.5740665	3335.5	1	complete	Pseudomonadota
s__Agarivorans_albus--RS_GCF_019670105.1	5.01727325	4563.0	0	precursors_only	Pseudomonadota
s__Agathobacter_faecis--RS_GCF_001406815.1	3.033957015873016	2946.285714285714	0	precursors_only	Bacillota_A
s__Agathobacter_rectalis--GB_GCA_000020605.1	2.9436316842105263	2799.122807017544	1	complete	Bacillota_A
s__Agathobacter_sp000434275--GB_GCA_902363675.1	2.776997888888889	2718.0	0	precursors_only	Bacillota_A
s__Agathobacter_sp017409825--GB_GCA_017409825.1	2.6455005	2443.5	0	absent	Bacillota_A
s__Agathobacter_sp023666425--GB_GCA_023666425.1	2.7457286666666665	2526.6666666666665	0	precursors_only	Bacillota_A
s__Agathobacter_sp900317585--GB_GCA_900317585.1	2.4076793333333333	2249.1111111111113	0	precursors_only	Bacillota_A
s__Agathobacter_sp900543445--GB_GCA_900543445.1	2.5244459375	2299.4375	0	precursors_only	Bacillota_A
s__Agathobacter_sp900548765--GB_GCA_900548765.1	2.6291621428571426	2449.4285714285716	0	precursors_only	Bacillota_A
s__Agathobacter_sp900550545--GB_GCA_900550545.1	2.65084625	2553.25	0	precursors_only	Bacillota_A
s__Agathobacter_sp900552085--GB_GCA_900552085.1	3.1493196	3138.0	0	precursors_only	Bacillota_A
s__Agathobacter_sp934359755--GB_GCA_934359755.1	2.8079893333333334	2609.0	0	precursors_only	Bacillota_A
s__Agathobacter_sp934365945--GB_GCA_934365945.1	2.8184986666666667	2610.0	0	precursors_only	Bacillota_A
s__Agathobaculum_intestinipullorum--GB_GCA_019117485.1	2.2929545	2244.5	0	precursors_only	Bacillota_A
s__Agathobaculum_merdigallinarum--GB_GCA_019115425.1	2.1459605	2145.5	0	precursors_only	Bacillota_A
s__Agathobaculum_merdipullorum--GB_GCA_019115185.1	2.0638685	2063.5	0	precursors_only	Bacillota_A
s__Agathobaculum_sp900291975--RS_GCF_900291975.1	2.759851428571429	2882.5714285714284	0	precursors_only	Bacillota_A
s__Agathobaculum_sp900557315--GB_GCA_900557315.1	2.1692975	2291.0	0	precursors_only	Bacillota_A
s__Agathobaculum_stercoravium--GB_GCA_019113065.1	2.3657426666666663	2335.3333333333335	0	precursors_only	Bacillota_A
s__Aggregatibacter_segnis--RS_GCF_000185305.1	1.9996758333333333	1871.3333333333333	0	absent	Pseudomonadota
s__Aggregatibacter_segnis_A--RS_GCF_003130075.1	1.909235111111111	1802.5555555555557	0	absent	Pseudomonadota
s__Agitococcus_sp002333125--GB_GCA_002333125.1	2.8905618333333334	3081.1666666666665	1	complete	Pseudomonadota
s__Agitococcus_sp024234595--GB_GCA_024234595.1	2.608452	2443.0	1	complete	Pseudomonadota
s__Agreia_pratensis--RS_GCF_900177685.1	3.6673495	3505.5	0	precursors_only	Actinomycetota
s__Agreia_sp001421485--RS_GCF_001421485.1	3.5957306666666664	3444.0	0	precursors_only	Actinomycetota
s__Agreia_sp001422485--RS_GCF_001422485.1	4.00042	3740.5	0	precursors_only	Actinomycetota
s__Agriterribacter_sp003075435--RS_GCF_003075435.1	6.057243666666667	5268.666666666667	0	precursors_only	Bacteroidota
s__Agrobacterium_bohemicum--RS_GCF_002896715.1	4.7317805	4504.0	1	complete	Pseudomonadota
s__Agrobacterium_cavarae--RS_GCF_004310285.1	5.015474821428572	4660.821428571428	1	complete	Pseudomonadota
s__Agrobacterium_fabacearum--RS_GCF_009649785.1	5.71419720967742	5399.709677419355	1	complete	Pseudomonadota
s__Agrobacterium_oryzihabitans--RS_GCF_010669145.1	5.2089213	5071.8	1	complete	Pseudomonadota
s__Agrobacterium_rhizogenes_A--GB_GCA_002005205.3	5.692608363636364	5316.909090909091	1	complete	Pseudomonadota
s__Agrobacterium_sp900468285--GB_GCA_900468285.1	4.7454728571428575	4433.642857142857	1	complete	Pseudomonadota
s__Agrobacterium_sp900473205--GB_GCA_900473205.1	5.00978	4777.5	1	complete	Pseudomonadota
s__Agrobacterium_sp913777615--GB_GCA_913777615.1	3.926648684210526	3964.7894736842104	1	complete	Pseudomonadota
s__Agrobacterium_tumefaciens--RS_GCF_001541315.1	5.425795388	5121.264	1	complete	Pseudomonadota
s__Agrobacterium_tumefaciens_B--RS_GCF_017726655.1	4.932693857142858	4723.0	1	complete	Pseudomonadota
s__Agrobacterium_tumefaciens_H--RS_GCF_013337285.1	5.502514	5144.75	1	complete	Pseudomonadota
s__Agrococcus_pavilionensis--RS_GCF_000400485.1	2.772212	2715.5	0	precursors_only	Actinomycetota
s__Agrococcus_sediminis--RS_GCF_007923295.1	2.7146995	2590.5	0	precursors_only	Actinomycetota
s__Agromyces_B_atrinae--RS_GCF_013407835.1	3.8157496666666666	3530.0	0	precursors_only	Actinomycetota
s__Agromyces_aureus--RS_GCF_001660485.1	4.367791	3945.5	0	precursors_only	Actinomycetota
s__Agromyces_italicus--RS_GCF_000421545.1	3.729465	3382.5	0	precursors_only	Actinomycetota
s__Agromyces_laixinhei--RS_GCF_006337065.1	3.5031466666666664	3264.6666666666665	0	precursors_only	Actinomycetota
s__Agromyces_mediolanus--RS_GCF_014648575.1	3.8663265	3623.0	0	precursors_only	Actinomycetota
s__Agromyces_sp001620055--RS_GCF_001620055.1	3.3111355	3167.5	0	precursors_only	Actinomycetota
s__Agromyces_terreus--RS_GCF_009749465.1	3.710926	3247.5	0	precursors_only	Actinomycetota
s__Akkermansia_glycaniphila--RS_GCF_001683795.1	3.0809533333333334	2558.0	0	absent	Verrucomicrobiota
s__Akkermansia_intestinavium--GB_GCA_900548895.1	2.3005393333333335	1822.1666666666667	0	absent	Verrucomicrobiota
s__Akkermansia_intestinigallinarum--GB_GCA_019114365.1	2.2505823333333335	1863.6666666666667	0	absent	Verrucomicrobiota
s__Akkermansia_muciniphila--RS_GCF_000020225.1	2.741359117408907	2331.65991902834	0	absent	Verrucomicrobiota
s__Akkermansia_muciniphila_A--RS_GCF_900184965.1	2.572766777777778	2246.6666666666665	0	absent	Verrucomicrobiota
s__Akkermansia_muciniphila_C--RS_GCF_002884975.1	2.938719	2468.5	0	absent	Verrucomicrobiota
s__Akkermansia_muciniphila_D--GB_GCA_004557455.1	2.4851482000000003	2166.2	0	absent	Verrucomicrobiota
s__Akkermansia_muciniphila_E--RS_GCF_018709685.1	2.9165235	2359.0	0	absent	Verrucomicrobiota
s__Akkermansia_sp004167605--RS_GCF_004167605.1	3.1446230821917807	2662.109589041096	0	absent	Verrucomicrobiota
s__Akkermansia_sp015061985--GB_GCA_015061985.1	2.4507585	2120.5	0	absent	Verrucomicrobiota
s__Akkermansia_sp017549485--GB_GCA_017549485.1	2.104248	1920.0	0	absent	Verrucomicrobiota
s__Akkermansia_sp017937215--GB_GCA_017937215.1	2.3167806666666664	2003.0	0	absent	Verrucomicrobiota
s__Akkermansia_sp021200315--GB_GCA_021200315.1	2.1769586666666667	1905.6666666666667	0	absent	Verrucomicrobiota
s__Akkermansia_sp905200945--GB_GCA_905200945.1	2.758395	2347.0	0	absent	Verrucomicrobiota
s__Alangreenwoodia_gallinarii--GB_GCA_904398315.1	2.3003385	2101.5	1	complete	Bacillota_A
s__Albidovulum_sp020446815--GB_GCA_020446815.1	3.035222	2871.0	1	complete	Pseudomonadota
s__Albidovulum_sp024236495--GB_GCA_024236495.1	2.739272	2722.1666666666665	1	complete	Pseudomonadota
s__Albimonas_donghaensis--RS_GCF_900106695.1	5.106399333333333	4382.333333333333	1	complete	Pseudomonadota
s__Alcaligenes_aquatilis--RS_GCF_003076515.1	3.935060181818182	3626.090909090909	1	complete	Pseudomonadota
s__Alcaligenes_faecalis_D--RS_GCF_009497775.1	3.682363	3418.75	1	complete	Pseudomonadota
s__Alcanivorax_dieselolei--RS_GCF_000300005.1	4.9146135	4411.0	1	complete	Pseudomonadota
s__Alcanivorax_jadensis--RS_GCF_000756655.1	3.463966125	3226.125	1	complete	Pseudomonadota
s__Alcanivorax_profundi--RS_GCF_003597125.1	3.687174	3413.5	1	complete	Pseudomonadota
s__Alcanivorax_sp900107995--RS_GCF_900107995.1	3.5267876666666664	3322.777777777778	1	complete	Pseudomonadota
s__Alcanivorax_xenomutans--RS_GCF_900217905.1	4.691100714285715	4316.142857142857	1	complete	Pseudomonadota
s__Alectryobacillus_merdavium--GB_GCA_017694735.1	1.114691	1057.0	0	absent	Bacillota
s__Alectryocaccobium_sp017433825--GB_GCA_017433825.1	2.642426	2264.0	1	complete	Bacillota_A
s__Algorimicrobium_echini--RS_GCF_900115185.1	2.5767815	2477.0	0	precursors_only	Bacteroidota
s__Algoriphagus_alkaliphilus--RS_GCF_900103735.1	4.763724	4307.5	0	precursors_only	Bacteroidota
s__Algoriphagus_antarcticus--RS_GCF_002150685.1	5.90353	5107.0	0	precursors_only	Bacteroidota
s__Algoriphagus_marincola--RS_GCF_000429405.1	4.3090525	3783.0	0	precursors_only	Bacteroidota
s__Algoriphagus_sp945868725--GB_GCA_945868725.1	2.5135925	2350.0	0	precursors_only	Bacteroidota
s__Algoriphagus_zhangzhouensis--RS_GCF_900148515.1	4.8019685	4043.0	0	precursors_only	Bacteroidota
s__Aliarcobacter_aquimarinus--RS_GCF_013177635.1	2.4910305	2500.5	0	precursors_only	Campylobacterota
s__Aliarcobacter_butzleri--RS_GCF_900187115.1	2.266890950617284	2298.246913580247	0	absent	Campylobacterota
s__Aliarcobacter_cloacae--RS_GCF_013201935.1	2.6984486666666667	2718.6666666666665	0	precursors_only	Campylobacterota
s__Aliarcobacter_cryaerophilus_A--RS_GCF_014352935.1	2.073101814814815	2153.777777777778	0	absent	Campylobacterota
s__Aliarcobacter_cryaerophilus_B--RS_GCF_002993025.1	2.073926	2157.0	0	absent	Campylobacterota
s__Aliarcobacter_defluvii--RS_GCF_013201725.1	2.7547725	2742.5	0	precursors_only	Campylobacterota
s__Aliarcobacter_lanthieri--RS_GCF_013201625.1	2.240299285714286	2242.714285714286	0	absent	Campylobacterota
s__Aliarcobacter_sp017996075--GB_GCA_017996075.1	1.9308968333333332	2083.0	0	absent	Campylobacterota
s__Aliarcobacter_suis--RS_GCF_003544815.1	2.630531	2637.5	0	precursors_only	Campylobacterota
s__Aliarcobacter_thereius--RS_GCF_004214815.1	1.8942447	1939.4	0	absent	Campylobacterota
s__Aliarcobacter_trophiarum--RS_GCF_003355515.1	1.9245495	1984.5	0	absent	Campylobacterota
s__Aliarcobacter_venerupis--RS_GCF_013201665.1	3.2431315	3225.5	0	precursors_only	Campylobacterota
s__Aliarcobacter_vitoriensis--RS_GCF_003316695.1	2.4222455	2415.0	0	absent	Campylobacterota
s__Alicyclobacillus_B_mengziensis--RS_GCF_017298635.1	3.729057	3730.5	0	precursors_only	Bacillota
s__Alicyclobacillus_G_herbarius--RS_GCF_000430585.1	3.315127	3268.0	0	precursors_only	Bacillota
s__Alicyclobacillus_H_macrosporangiidus_B--RS_GCF_000702485.1	4.1559705	4202.0	0	precursors_only	Bacillota
s__Alicyclobacillus_I_montanus--RS_GCF_900142255.1	2.989372	3014.0	0	precursors_only	Bacillota
s__Alicyclobacillus_acidoterrestris--RS_GCF_022674245.1	4.2052435	4288.5	0	precursors_only	Bacillota
s__Alicyclobacillus_fructus--RS_GCF_017329605.1	2.9251475	2923.5	0	precursors_only	Bacillota
s__Alicyclobacillus_mali--RS_GCF_001570745.1	2.8872556	2862.6	0	precursors_only	Bacillota
s__Alicyclobacillus_suci--RS_GCF_017329615.1	3.9730335	4160.0	0	precursors_only	Bacillota
s__Aliicoccus_persicus--RS_GCF_900110815.1	2.0013595	1998.5	0	absent	Bacillota
s__Aliidiomarina_maris--RS_GCF_003987335.1	2.71667725	2610.75	0	precursors_only	Pseudomonadota
s__Aliidiomarina_shirensis--RS_GCF_003987345.1	2.573227	2355.0	0	precursors_only	Pseudomonadota
s__Aliihoeflea_sp000497755--RS_GCF_000497755.1	3.960328	3858.0	1	complete	Pseudomonadota
s__Aliikangiella_sp016743995--GB_GCA_016743995.1	4.355524	4102.5	0	precursors_only	Pseudomonadota
s__Aliiroseovarius_crassostreae--RS_GCF_001307765.1	3.377557904761905	3250.809523809524	1	complete	Pseudomonadota
s__Aliiroseovarius_zhejiangensis--RS_GCF_014656375.1	3.3224195	3247.0	1	complete	Pseudomonadota
s__Aliivibrio_fischeri--RS_GCF_023983475.1	4.260814985714286	3851.5285714285715	0	precursors_only	Pseudomonadota
s__Aliivibrio_fischeri_A--RS_GCF_009727955.1	4.243194833333333	3795.6666666666665	0	absent	Pseudomonadota
s__Aliivibrio_sifiae--RS_GCF_002954715.1	4.635928	4162.285714285715	0	absent	Pseudomonadota
s__Aliivibrio_sp001690985--RS_GCF_001690985.1	4.319309333333333	3879.0	0	absent	Pseudomonadota
s__Alishewanella_aestuarii--RS_GCF_000280055.1	3.55982	3292.0	0	precursors_only	Pseudomonadota
s__Alishewanella_sp021568285--RS_GCF_021568285.1	3.784761	3296.0	0	precursors_only	Pseudomonadota
s__Alistipes_A_indistinctus--GB_GCA_025144995.1	2.6952533333333335	2249.6666666666665	0	absent	Bacteroidota
s__Alistipes_A_pullicola--GB_GCA_900546005.1	2.20334775	1855.25	0	absent	Bacteroidota
s__Alistipes_A_pullistercoris--RS_GCF_009557455.1	2.772292580645161	2348.032258064516	0	absent	Bacteroidota
s__Alistipes_A_sp900539755--GB_GCA_900539755.1	2.3388441666666666	1921.0	0	precursors_only	Bacteroidota
s__Alistipes_A_sp900545315--GB_GCA_900545315.1	2.3990595	1966.5	0	precursors_only	Bacteroidota
s__Alistipes_A_sp944323075--GB_GCA_944323075.1	2.3039605	2015.0	0	absent	Bacteroidota
s__Alistipes_communis--RS_GCF_006542665.1	2.768151090909091	2277.4242424242425	0	absent	Bacteroidota
s__Alistipes_excrementipullorum--GB_GCA_019113665.1	2.0374453333333333	1749.0	0	absent	Bacteroidota
s__Alistipes_faecavium--GB_GCA_019118605.1	2.3310045	1866.5	0	absent	Bacteroidota
s__Alistipes_faecigallinarum--GB_GCA_019115605.1	2.24919	1869.0	0	absent	Bacteroidota
s__Alistipes_finegoldii--RS_GCF_000265365.1	3.3238893902439024	2831.8048780487807	0	precursors_only	Bacteroidota
s__Alistipes_intestinipullorum--GB_GCA_019113885.1	2.499448	2065.5	0	absent	Bacteroidota
s__Alistipes_merdavium--GB_GCA_900544265.1	2.34125	1963.857142857143	0	absent	Bacteroidota
s__Alistipes_merdipullorum--GB_GCA_900546065.1	2.260315875	1934.0	0	absent	Bacteroidota
s__Alistipes_putredinis--RS_GCF_000154465.1	2.277663086956522	2082.8985507246375	0	precursors_only	Bacteroidota
s__Alistipes_senegalensis--GB_GCA_025145645.1	3.5241761428571428	2834.214285714286	0	absent	Bacteroidota
s__Alistipes_shahii--GB_GCA_025145845.1	3.0684464047619047	2534.5238095238096	0	precursors_only	Bacteroidota
s__Alistipes_sp003979135--GB_GCA_003979135.1	1.9250776666666667	1731.3333333333333	0	absent	Bacteroidota
s__Alistipes_sp015059785--GB_GCA_015059785.1	2.3519935	2001.0	0	absent	Bacteroidota
s__Alistipes_sp015059845--GB_GCA_015059845.1	1.8873814285714285	1733.5714285714287	0	absent	Bacteroidota
