gtdb_species_clade_id	gtdb_phylum	pha_class	n_phac_clusters	primary_env	primary_variability
s__Pseudomonas_E_donghuensis--RS_GCF_000259195.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_dryadis--RS_GCF_004327355.1	Pseudomonadota	other_pfam	3	animal_associated	low
s__Pseudomonas_E_edaphica--RS_GCF_005863185.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_ekonensis--RS_GCF_019145435.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_entomophila_C--RS_GCF_018417595.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_eucalypticola--RS_GCF_013374995.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Pseudomonas_E_extremaustralis--RS_GCF_900102035.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Pseudomonas_E_extremorientalis--RS_GCF_001870465.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_fakonensis--RS_GCF_019139895.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_farris--RS_GCF_019145235.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_farsensis--RS_GCF_014268805.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_faucium--RS_GCF_021602585.1	Pseudomonadota	other_pfam	2	human_associated	low
s__Pseudomonas_E_fluorescens--RS_GCF_900215245.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_fluorescens_A--RS_GCF_000802965.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_fluorescens_AA--RS_GCF_001307275.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_fluorescens_AM--RS_GCF_002837185.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Pseudomonas_E_fluorescens_AN--RS_GCF_001708445.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_fluorescens_AO--RS_GCF_000817895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_fluorescens_AP--RS_GCF_013407925.2	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_fluorescens_BH--RS_GCF_902498135.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Pseudomonas_E_fluorescens_BI--RS_GCF_902497855.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Pseudomonas_E_fluorescens_BJ--RS_GCF_902498065.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_fluorescens_BK--RS_GCF_902497995.1	Pseudomonadota	other_pfam	7	other_unknown	unknown
s__Pseudomonas_E_fluorescens_BT--RS_GCF_012974785.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_fluorescens_BV--RS_GCF_001902145.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Pseudomonas_E_fluorescens_G--GB_GCA_902825215.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_fluorescens_H--RS_GCF_000292795.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_fluorescens_O--RS_GCF_000967965.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_fluorescens_S--RS_GCF_000281895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_fluorescens_W--RS_GCF_000968015.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_fluorescens_X--RS_GCF_000730425.1	Pseudomonadota	other_pfam	2	human_associated	low
s__Pseudomonas_E_fluvialis--RS_GCF_002234375.1	Pseudomonadota	other_pfam	3	sediment	moderate
s__Pseudomonas_E_foliumensis--RS_GCF_014357575.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_frederiksbergensis_A--RS_GCF_000802155.2	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_frederiksbergensis_F--RS_GCF_003732705.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_frederiksbergensis_J--RS_GCF_001952935.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Pseudomonas_E_fulva--RS_GCF_000730565.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Pseudomonas_E_fulva_B--RS_GCF_000213805.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Pseudomonas_E_fuscovaginae_B--RS_GCF_001293465.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_gessardii--RS_GCF_001983165.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_gingeri_A--RS_GCF_013385635.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_gingeri_B--RS_GCF_013386115.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_gingeri_C--RS_GCF_013386165.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_gingeri_D--RS_GCF_013385425.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_glycinae--RS_GCF_001594225.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_graminis_C--RS_GCF_002093745.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Pseudomonas_E_granadensis--RS_GCF_900105485.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_gregormendelii--RS_GCF_017114825.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_grimontii--RS_GCF_007858185.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_guariconensis--RS_GCF_900102675.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_guariconensis_A--RS_GCF_015680235.1	Pseudomonadota	other_pfam	2	food	moderate
s__Pseudomonas_E_guariconensis_B--RS_GCF_024127895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_guguanensis--RS_GCF_900104265.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_haemolytica--RS_GCF_009659625.1	Pseudomonadota	other_pfam	2	animal_associated	low
s__Pseudomonas_E_hamedanensis--RS_GCF_014268595.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_helleri--RS_GCF_001043025.1	Pseudomonadota	other_pfam	2	food	moderate
s__Pseudomonas_E_helmanticensis--RS_GCF_000783395.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_huaxiensis--RS_GCF_003231275.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_hydrolytica--RS_GCF_021495345.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Pseudomonas_E_inefficax--RS_GCF_900277125.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_iridis--RS_GCF_017980685.1	Pseudomonadota	other_pfam	3	other_unknown	low
s__Pseudomonas_E_izuensis--RS_GCF_009861505.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Pseudomonas_E_japonica--RS_GCF_900188455.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_japonica_A--RS_GCF_013522925.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_jessenii--RS_GCF_002236115.1	Pseudomonadota	other_pfam	6	soil	high
s__Pseudomonas_E_juntendi--RS_GCF_009932375.1	Pseudomonadota	other_pfam	6	human_clinical	low
s__Pseudomonas_E_kermanshahensis--RS_GCF_014269205.2	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_khavaziana--RS_GCF_019145205.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_khazarica--RS_GCF_004521985.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_kielensis--RS_GCF_014236655.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_kilonensis--RS_GCF_001269885.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_kilonensis_B--RS_GCF_009601685.2	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_koreensis--RS_GCF_012986595.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_koreensis_A--RS_GCF_018138145.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_kribbensis--RS_GCF_003352185.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_lactis--RS_GCF_001439845.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Pseudomonas_E_lactucae--RS_GCF_016937615.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_laurylsulfatiphila--RS_GCF_002934665.1	Pseudomonadota	other_pfam	4	soil	high
s__Pseudomonas_E_libanensis--RS_GCF_001439685.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_lini--RS_GCF_001042905.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_lundensis--RS_GCF_001042985.1	Pseudomonadota	other_pfam	1	food	moderate
s__Pseudomonas_E_lurida--RS_GCF_002563895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_mandelii--RS_GCF_900106065.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Pseudomonas_E_mandelii_B--RS_GCF_002251635.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_mandelii_C--RS_GCF_006438925.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_marginalis--RS_GCF_001645105.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_marginalis_C--RS_GCF_008692035.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_marginalis_D--RS_GCF_024169655.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_marincola--RS_GCF_900116605.1	Pseudomonadota	other_pfam	3	marine	low
s__Pseudomonas_E_marvdashtae--RS_GCF_014268655.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_mediterranea--RS_GCF_000774145.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_mendocina--RS_GCF_900636545.1	Pseudomonadota	other_pfam	2	other_unknown	high
s__Pseudomonas_E_mendocina_D--RS_GCF_007049795.1	Pseudomonadota	other_pfam	3	wastewater_engineered	high
s__Pseudomonas_E_migulae--RS_GCF_002091715.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_mohnii--RS_GCF_900105115.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_monsensis--RS_GCF_014268495.2	Pseudomonadota	other_pfam	3	plant_associated	high
s__Pseudomonas_E_monteilii--RS_GCF_000730605.1	Pseudomonadota	other_pfam	3	other_unknown	low
s__Pseudomonas_E_moorei--RS_GCF_008801475.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_moraviensis_A--RS_GCF_900105805.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Pseudomonas_E_moraviensis_B--RS_GCF_004358055.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_mosselii--RS_GCF_019823065.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_mucidolens--RS_GCF_900106045.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_mucoides--RS_GCF_015461845.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_muyukensis--RS_GCF_019139535.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_nabeulensis--RS_GCF_004682045.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_neuropathica--RS_GCF_015461835.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_oleovorans--RS_GCF_002197815.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Pseudomonas_E_oleovorans_B--RS_GCF_014109765.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_orientalis--RS_GCF_001439815.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_orientalis_A--RS_GCF_002934065.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_orientalis_B--RS_GCF_022807995.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Pseudomonas_E_ovata--RS_GCF_003131185.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_palleroniana--RS_GCF_003031675.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_palmensis--RS_GCF_017848315.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_paracarnis--RS_GCF_904063055.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Pseudomonas_E_parafulva--RS_GCF_000730645.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_parafulva_A--RS_GCF_000800255.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Pseudomonas_E_parafulva_B--RS_GCF_002021815.1	Pseudomonadota	other_pfam	1	food	moderate
s__Pseudomonas_E_paraglycinae--RS_GCF_021601625.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_parakoreensis--RS_GCF_021602155.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_paralactis--RS_GCF_001439735.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_parasichuanensis--RS_GCF_021601385.1	Pseudomonadota	other_pfam	2	human_associated	low
s__Pseudomonas_E_peli--RS_GCF_900099645.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_peradeniyensis--RS_GCF_014268935.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_pergaminensis--RS_GCF_024112395.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_pharyngis--RS_GCF_021602345.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_pisciculturae--RS_GCF_015461805.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_piscis--RS_GCF_009380155.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_plecoglossicida--RS_GCF_000730665.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_poae--RS_GCF_001439785.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Pseudomonas_E_promysalinigenes--RS_GCF_014269025.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_prosekii--RS_GCF_900105155.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_protegens--RS_GCF_000397205.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_protegens_A--RS_GCF_003363755.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_proteolytica--RS_GCF_007858275.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_pudica--RS_GCF_015680405.1	Pseudomonadota	other_pfam	2	food	moderate
s__Pseudomonas_E_putida--RS_GCF_000412675.1	Pseudomonadota	other_pfam	6	other_unknown	unknown
s__Pseudomonas_E_putida_A--RS_GCF_004683905.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_putida_B--RS_GCF_001636055.1	Pseudomonadota	other_pfam	2	human_associated	low
s__Pseudomonas_E_putida_E--RS_GCF_016406145.1	Pseudomonadota	other_pfam	2	other_unknown	high
s__Pseudomonas_E_putida_F--RS_GCF_000800615.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_putida_H--RS_GCF_002356095.1	Pseudomonadota	other_pfam	2	other_unknown	low
s__Pseudomonas_E_putida_J--RS_GCF_002025705.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_putida_K--RS_GCF_020151015.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_putida_N--RS_GCF_002906855.1	Pseudomonadota	other_pfam	2	marine	low
s__Pseudomonas_E_putida_P--RS_GCF_013393325.1	Pseudomonadota	other_pfam	2	human_associated	low
s__Pseudomonas_E_putida_Q--RS_GCF_000498395.2	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_putida_R--RS_GCF_000708715.2	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_putida_T--RS_GCF_002741075.1	Pseudomonadota	other_pfam	2	human_associated	low
s__Pseudomonas_E_putida_U--RS_GCF_004357765.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_reactans--RS_GCF_013385825.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_reinekei--RS_GCF_001945365.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_rhizophila--RS_GCF_003033885.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_rhodesiae--RS_GCF_007858255.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_rustica--RS_GCF_018336155.1	Pseudomonadota	other_pfam	2	food	moderate
s__Pseudomonas_E_salomonii--RS_GCF_900107155.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_saponiphila--RS_GCF_900105185.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_sediminis--RS_GCF_002741105.1	Pseudomonadota	other_pfam	3	human_clinical	low
s__Pseudomonas_E_segetis--RS_GCF_900188155.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sessilinigenes--RS_GCF_003850565.1	Pseudomonadota	other_pfam	6	wastewater_engineered	high
s__Pseudomonas_E_shahriarae--RS_GCF_014268455.2	Pseudomonadota	other_pfam	2	animal_associated	low
s__Pseudomonas_E_shirazensis--RS_GCF_014268785.2	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sichuanensis--RS_GCF_003231305.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_siliginis--RS_GCF_019145195.1	Pseudomonadota	other_pfam	2	other_unknown	high
s__Pseudomonas_E_simiae--RS_GCF_900111895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sivasensis--RS_GCF_013778505.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_soli--RS_GCF_900110655.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Pseudomonas_E_sp000242655--RS_GCF_012935715.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp000282215--RS_GCF_000282215.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sp000282315--RS_GCF_000282315.2	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sp000282375--RS_GCF_000282375.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sp000282415--RS_GCF_020423045.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp000282475--RS_GCF_000282475.1	Pseudomonadota	other_pfam	6	soil	high
s__Pseudomonas_E_sp000282495--RS_GCF_000282495.1	Pseudomonadota	other_pfam	4	soil	high
s__Pseudomonas_E_sp000282515--RS_GCF_000282515.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp000346755--RS_GCF_000346755.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp000416235--RS_GCF_000416235.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_sp000801235--RS_GCF_014596565.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp000829415--RS_GCF_000829415.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp000931465--RS_GCF_000931465.1	Pseudomonadota	other_pfam	2	human_clinical	low
s__Pseudomonas_E_sp000935045--RS_GCF_000935045.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_sp000955815--RS_GCF_002845275.2	Pseudomonadota	other_pfam	5	soil	high
s__Pseudomonas_E_sp001269925--RS_GCF_001269925.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp001297015--RS_GCF_001297015.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp001308855--RS_GCF_024296925.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_sp001421885--RS_GCF_001421885.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp001422615--RS_GCF_003627215.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sp001427125--RS_GCF_001427125.1	Pseudomonadota	other_pfam	5	soil	high
s__Pseudomonas_E_sp001429045--RS_GCF_001429045.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp001465025--GB_GCA_001465025.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Pseudomonas_E_sp001547895--RS_GCF_001547895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp001642705--RS_GCF_022533585.1	Pseudomonadota	other_pfam	3	soil	high
s__Pseudomonas_E_sp001655615--RS_GCF_001655615.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp001945445--RS_GCF_001945445.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Pseudomonas_E_sp001952855--RS_GCF_001952855.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002000165--RS_GCF_024748695.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sp002018875--RS_GCF_002018875.1	Pseudomonadota	other_pfam	2	other_unknown	moderate
s__Pseudomonas_E_sp002029345--RS_GCF_006094435.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Pseudomonas_E_sp002112385--RS_GCF_002112385.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002112505--RS_GCF_002112505.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002113025--RS_GCF_002113025.1	Pseudomonadota	other_pfam	5	soil	high
s__Pseudomonas_E_sp002113045--RS_GCF_020544405.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002113125--RS_GCF_002113125.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002113165--RS_GCF_002113165.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002263605--RS_GCF_009707325.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp002282595--RS_GCF_008041835.1	Pseudomonadota	other_pfam	3	wastewater_engineered	high
s__Pseudomonas_E_sp002286815--RS_GCF_002286815.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Pseudomonas_E_sp002303925--RS_GCF_002303925.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002304225--RS_GCF_002304225.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Pseudomonas_E_sp002354655--GB_GCA_002354655.1	Pseudomonadota	other_pfam	2	marine	low
s__Pseudomonas_E_sp002383725--RS_GCF_013522705.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp002439135--RS_GCF_016008875.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Pseudomonas_E_sp002483005--RS_GCF_019655855.1	Pseudomonadota	other_pfam	2	human_clinical	low
s__Pseudomonas_E_sp002699985--RS_GCF_002699985.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Pseudomonas_E_sp002803095--RS_GCF_002803095.1	Pseudomonadota	other_pfam	2	soil	high
s__Pseudomonas_E_sp002814235--RS_GCF_002814235.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Pseudomonas_E_sp002874965--RS_GCF_002874965.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Pseudomonas_E_sp002901475--RS_GCF_018326005.1	Pseudomonadota	other_pfam	2	freshwater	moderate
