#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_ATSU01000082.1_1	3164		Amino acid adenylation domain-containing protein						UniRef50_A0A1K2E3S3
NZ_LEDI01000013.1_50	256		VENN motif-containing domain-containing protein						UniRef50_A0A379ZFR0
NZ_WOTI01000152.1_57	387		Toxin ETX/toxin MTX2						UniRef50_A0A1H0B1Y1
QRBM01000283.1_1	44		hypothetical protein						
NZ_WJFY01000015.1_103	190	trbB	Conjugal transfer protein TrbB						UniRef50_A0A378KKN7
NZ_SPKM01000005.1_186	314		SAF domain-containing protein						UniRef50_A0A1Q9R0J6
NZ_AJLG01000162.1_7	590		Mechanosensitive ion channel-like protein						UniRef50_A0A318UL61
CAJLXR010000008.1_149	128	tusD	Sulfurtransferase TusD						UniRef50_P45532
NZ_RBPW01000049.1_2	96		hypothetical protein						
NZ_JACHCW010000016.1_17	79		hypothetical protein						
NZ_CABVIP010000002.1_729	121		Transcriptional regulator						UniRef50_A0A0Q0AM22
NZ_CM001558.1_2394	243		ABC transporter						UniRef50_A0A379ITV4
NZ_JAFHNQ010000782.1_3	59		hypothetical protein						
NZ_LJQC01000968.1_2	179		Protease I						UniRef50_A0A1M7PGB8
NZ_RPDR01000001.1_49	326		Carnitine monooxygenase reductase subunit						UniRef50_P76254
NZ_JAJTNE010000011.1_84	188		DUF1834 domain-containing protein						UniRef50_A0A6I2II72
NZ_KN714373.1_17	284		hypothetical protein						
NZ_JADNKL010000015.1_133	83		hypothetical protein						
NZ_JAMBNM010000055.1_16	240		hypothetical protein						
NZ_JADVJR010000006.1_363	79	yebV	YebV family protein						UniRef50_A0A0H3B364
NZ_JACYCX010000027.1_3	140	pgaC	Biofilm PGA synthesis N-glycosyltransferase PgaC						UniRef50_A0A377ZSH4
NZ_JABVYO010000226.1_3	57		hypothetical protein						
NZ_FJZB01000007.1_126	207		hypothetical protein						
NZ_VATQ01000039.1_27	207		hypothetical protein						
NZ_JABEXZ010000006.1_41	339		hypothetical protein						
DEYH01000083.1_38	187		thioredoxin-dependent peroxiredoxin						UniRef50_A0A248JZW3
QFNP01000018.1_103	201		Phage tail protein I						UniRef50_A0A1Q9QWT1
NZ_RPIO01000539.1_3	51		hypothetical protein						
NZ_CP022366.1_410	146		hypothetical protein						
JAINBN010000041.1_5	340		DUF4238 domain-containing protein						UniRef50_B7USZ8
NZ_JADDUN010000130.1_54	204		Mg chelatase-like protein						UniRef50_N9GH07
NZ_FKCR01000026.1_15	615		Terminase, large subunit						UniRef50_P36693
NZ_JACMZJ010000129.1_4	164		hypothetical protein						
NZ_AOKJ01000050.1_6	962		hypothetical protein						
CAKQNN010000360.1_5	200		hypothetical protein						
NZ_FYDZ01000003.1_438	370		Putrescine-binding periplasmic protein						UniRef50_A0A1E2VEB3
AJXJ01000775.1_45	144		Coenzyme Q-binding protein COQ10 START domain-containing protein						UniRef50_A0A3M3ERP2
NZ_JUXH01000146.1_2	155		hypothetical protein						
NZ_VLMZ01000580.1_1	53		hypothetical protein						
NZ_JAJMNZ010000095.1_1	123		hypothetical protein						
NZ_CAKKLL010000007.1_154	129		hypothetical protein						
NZ_CP022411.1_584	177		Acetyltransferase						UniRef50_P16966
NZ_JAHBDN010000046.1_45	166		Small ribosomal subunit protein uS5						UniRef50_A0A4R6XNT6
NZ_JAEKIK010000016.1_58	534	ubiB	putative protein kinase UbiB						UniRef50_A0A2N1IIH1
NZ_AVED02000111.1_96	69		hypothetical protein						
NZ_JADPXE010000006.1_329	478	ntrC	DNA-binding transcriptional regulator NtrC						UniRef50_A0A519ZKQ6
NZ_RPLS01000007.1_15	290		Sulfofructosephosphate aldolase						UniRef50_A0A7Z0DXW1
NZ_JAKCNU010000057.1_6	51	hokD	type I toxin-antitoxin system toxin HokD						UniRef50_L0M326
NZ_JALPKS020000002.1_1913	703		histidine kinase						UniRef50_A0A7Y1CNN0
RZVX01000155.1_14	157		Monofunctional biosynthetic peptidoglycan transglycosylase						UniRef50_A0A376RC16
NZ_CABVGY010000016.1_131	575		VWFA domain-containing protein						UniRef50_M4X2B5
JANUNA010000006.1_5479	274		hypothetical protein						
NZ_RPLD01000151.1_6	302		HNH nuclease domain-containing protein						UniRef50_A0A8T7ACN8
NZ_FMVX01000008.1_325	87		Mobilization protein						UniRef50_A0A0J8FQ99
BQIF01000034.1_15	54		hypothetical protein						
NZ_FOGX01000001.1_959	421		DUF6396 domain-containing protein						UniRef50_UPI002E174A6C
NZ_JAHBDH010000046.1_40	40		hypothetical protein						
NZ_CP056697.1_2009	1311		Type IV secretion protein Rhs						UniRef50_A0A1V2GEB3
NZ_CABGXB010000121.1_1	88		hypothetical protein						
NZ_QWFM01000039.1_2	309	iroE	siderophore esterase IroE						UniRef50_A0A8B4TN03
NZ_JAGYGC010000018.1_62	108		Phage holin, lambda family						UniRef50_A0A5E7AA86
NC_010681.1_2614	72		hypothetical protein						
NZ_JALHBH010000079.1_28	124		hypothetical protein						
NZ_MSTQ01000011.1_9	203		Glycine transporter domain-containing protein						UniRef50_A0AAJ5NIA0
NZ_SUQM01000064.1_2	313		HTH lysR-type domain-containing protein						UniRef50_C3X6U7
NZ_JAFHHF010000002.1_294	526		Amidase						UniRef50_A0A5B8I7N1
NZ_LAAX01000042.1_4	117		Dopa decarboxylase protein remnant						UniRef50_A0A7Y8CRA2
DIEH01000136.1_34	58		hypothetical protein						
MLEQ01000001.1_675	247		Permease						UniRef50_A0A0L8IWN3
NZ_NHBC01000008.1_231	1399		Deaminase of polymorphic toxin system						UniRef50_A0A4D6XBD6
NZ_CP068286.1_180	99		SsRNA endonuclease						UniRef50_A0A081NCQ8
NZ_LCWT01000006.1_95	243		Class II aldolase/adducin N-terminal domain-containing protein						UniRef50_Q6F731
NZ_JACXXO010000011.1_42	66	abrB	AbrB family transcriptional regulator						UniRef50_A0A2N5BLH8
NZ_LHUU01000015.1_426	97		hypothetical protein						
OVDX01000011.1_122	205		hypothetical protein						
NZ_QFLX01000304.1_1	212		hypothetical protein						
NZ_CP022363.1_558	359		CDP-tyvelose-2-epimerase						UniRef50_A0A9P1NQ43
NZ_VKTF01000180.1_1	90		hypothetical protein						
NZ_JAHOON010000010.1_169	157		Capsular polysaccharide biosynthesis protein Cps4K						UniRef50_D3AE59
NZ_CVTH01000021.1_69	282		hypothetical protein						UniRef50_A0A0N8S1B8
NZ_JAGPYR010000008.1_145	147		hypothetical protein						
NZ_JADVNQ010000010.1_46	321		DNA methylase adenine-specific domain-containing protein						UniRef50_A0A2N1UKR3
NZ_CM001982.1_2658	338	fliM	Flagellar motor switch protein FliM						UniRef50_P06974
NZ_VITX01000024.1_43	177		Rubrerythrin						UniRef50_A0A8B5WFJ2
NZ_RWKC01000039.1_39	94		hypothetical protein						
NZ_JACARK010001017.1_3	142		hypothetical protein						
NZ_JAINCZ010000001.1_72	343		hypothetical protein						
NZ_UWFB01000191.1_1	99		hypothetical protein						
NZ_WKAU01000047.1_20	157	greB	Transcription elongation factor GreB						UniRef50_A0A447JB84
NZ_JAGINJ010000001.1_1522	155		DUF2867 domain-containing protein						UniRef50_Q88DE0
NZ_KQ089840.1_97	382		Conjugal transfer protein						UniRef50_A0A851FYR0
NZ_PGIP01000140.1_1	208		Initiator Rep protein WH1 domain-containing protein						UniRef50_A0A0M0TEQ7
NZ_JSXA01000069.1_1	239		hypothetical protein						
DBUN01000161.1_2	208		DNA repair protein						UniRef50_Q9I5M9
CP048696.1_895	1189	traG	TraG N-terminal Proteobacteria domain-containing protein						UniRef50_A0A1A8T656
NZ_KV793017.1_2	171		NADPH-dependent FMN reductase-like domain-containing protein						UniRef50_A0A099LGE6
CP016435.1_1703	429		Oxidoreductase, FAD-binding						UniRef50_Q3JL93
NZ_BRHR01000186.1_1	150		hypothetical protein						
NZ_CDMF01000001.1_2033	70		hypothetical protein						
NZ_PKLC01000022.1_492	160	rsbW	Serine-protein kinase RsbW						UniRef50_A0A0D6SW64
NZ_QAYO01000089.1_98	158		SnoaL-like domain-containing protein						UniRef50_W6W7N2
NZ_QPBU01000010.1_47	587		hypothetical protein						
NZ_CP049737.1_5432	141		Lipoprotein						UniRef50_A0A0K1QYG8
NZ_JANGDD010000279.1_1	72		hypothetical protein						
NZ_CAAHGK010000059.1_3	166		Bacterial sensory transduction regulator						UniRef50_A0AAN1S0D6
NZ_JYHG01000004.1_59	727		hypothetical protein						
CP081280.1_970	357		Sulphur transport domain-containing protein						UniRef50_A0A2R8AIT2
NZ_BCBN01000047.1_12	335		HTH lysR-type domain-containing protein						UniRef50_W1N7J4
NZ_FOJM01000023.1_35	389		DUF3298 domain-containing protein						UniRef50_A0A0Q5U035
NZ_CABVHZ010000011.1_173	185		hypothetical protein						
NZ_JACNQS010000006.1_14	485		DUF3987 domain-containing protein						UniRef50_K8WV68
NZ_PVZL01000050.1_16	536		hypothetical protein						
NZ_JADDUM010000164.1_16	161		Translation elongation factor P (EF-P)						UniRef50_A0A446B318
NZ_JAIKUW010000143.1_1	253		hypothetical protein						
NZ_VITF01000001.1_533	526		NADH dehydrogenase						UniRef50_P26829
NZ_AZQQ01000075.1_40	101		Peptidase M4						UniRef50_A0A0B1Z4X4
NZ_CP094274.1_31	105		hypothetical protein						UniRef50_A0A7D5G2M2
NZ_LPPZ01000032.1_1	129		hypothetical protein						
NZ_JAFLXF010000009.1_36	196		hypothetical protein						
NZ_JAAJRO010000012.1_146	194	waaZ	3-deoxy-D-manno-oct-2-ulosonate III transferase WaaZ						UniRef50_UPI00291D046E
NZ_JACAQM010000006.1_42	407		Dibenzothiophene monooxygenase						UniRef50_A0A0Q4UFD6
NZ_WJZC01000777.1_1	151		hypothetical protein						
NZ_CABVHP010000014.1_39	95		hypothetical protein						
NZ_RBTH01000120.1_13	714		hypothetical protein						
NZ_JAGYGD010000001.1_121	94		PH domain-containing protein						UniRef50_J2XGV6
JANUPL010000005.1_4	113		hypothetical protein						
NZ_RBQB01000234.1_2	208		hypothetical protein						
NZ_VLMU01000183.1_1	90		hypothetical protein						
NZ_CVTV01000039.1_1	671		Rhs family protein						UniRef50_A0A8B4I737
NZ_FYDT01000038.1_16	313		HTH merR-type domain-containing protein						UniRef50_A0A3M3EXX4
NZ_JAJPOB010000012.1_41	149		HTH gntR-type domain-containing protein						UniRef50_A0A0P9NMU1
NZ_CABVIN010000001.1_217	339		Leucine dehydrogenase						UniRef50_Q88E51
NZ_VOIO01001042.1_1	77		hypothetical protein						
LORG01000007.1_182	448		MmgE/PrpD family protein						UniRef50_A0A3Q9NHP3
NZ_CAKAEK010000020.1_16	188		Tail fiber assembly protein						UniRef50_A0A753PXI4
NZ_FPKF01000002.1_279	545		SAM-dependent methyltransferase						UniRef50_B5R9N9
NZ_JACDUH010000001.1_888	169		hypothetical protein						
NZ_CP073104.1_1993	590		Succinate dehydrogenase flavoprotein subunit						UniRef50_P0AC41
NZ_ATDJ01000368.1_3	335		ABC-three component systems C-terminal domain-containing protein						UniRef50_A0A7W6HL34
NZ_MSDI01000018.1_344	450		Precorrin-3B synthase						UniRef50_A0A1H1NCF9
NZ_JADMWQ010000001.1_165	173		DUF1877 domain-containing protein						UniRef50_K9E6K3
NZ_PDJN01000001.1_2108	379		hypothetical protein						UniRef50_A0A4Y9TIP7
NZ_LGRK01000112.1_2	84		hypothetical protein						
NZ_CABVIM010000001.1_831	137		NADH-quinone oxidoreductase subunit A						UniRef50_A0A077F6B7
NZ_CP048108.1_5048	311	yubB	YubB ferredoxin-like domain-containing protein						UniRef50_A0A370V5A9
NZ_PHHE01000001.1_4346	179		hypothetical protein						UniRef50_A0A923JG91
NZ_JAKVZS010000124.1_25	174		Bacteriophage protein						UniRef50_A0AAP6CTN0
DOAB01000250.1_6	161		hypothetical protein						
NZ_CP039793.1_128	73		hypothetical protein						
NZ_POHT01000180.1_1	90		hypothetical protein						
NZ_RPNX01000103.1_11	153		hypothetical protein						
NZ_WJRT01000030.1_432	200		DUF883 domain-containing protein						UniRef50_J3E6D5
NZ_WKAR01000589.1_2	436		Tyr recombinase domain-containing protein						UniRef50_A0A917Z907
NZ_CP051427.1_4521	474		mannose-1-phosphate guanylyltransferase						UniRef50_A0A0P0YS02
NZ_JADDUN010000019.1_25	311	hlyD	HlyD family secretion protein						UniRef50_A0A1G8GDL8
NZ_QGGS01000001.1_224	306		HTH lysR-type domain-containing protein						UniRef50_V4PIR4
JAIJSG010000146.1_1	127		hypothetical protein						
NZ_CDMF01000001.1_3849	408		Cytoplasmic protein						UniRef50_A0A397NF64
NZ_PQWP01000100.1_21	278		VWFA domain-containing protein						UniRef50_S9S885
NZ_JACCAS010000002.1_350	529		DUF3138 domain-containing protein						UniRef50_A0A4V0ZYP8
NZ_QFZV01000026.1_76	189		Terminase small subunit						UniRef50_A0A5E6U234
NZ_WISY01000127.1_2	70		hypothetical protein						
NZ_CP083988.1_689	242		Calcineurin-like phosphoesterase domain-containing protein						UniRef50_A0A0P9PNR7
NZ_VKUS01001482.1_1	73		hypothetical protein						
NZ_KI535567.1_4265	151		Phage tail protein						UniRef50_W0HMX5
NZ_JALMEX010000003.1_200	257		hypothetical protein						UniRef50_A0A6S5RUQ8
NZ_JAGYGG010000047.1_29	66		hypothetical protein						
DFAO01000004.1_107	149		hypothetical protein						
NZ_CABVJC010000001.1_624	98		Amidase						UniRef50_A0A4R7UT63
NZ_RPKJ01000131.1_4	570		hypothetical protein						
NZ_LVTP01000046.1_1	396		hypothetical protein						
JAFHEQ010000982.1_1	31		hypothetical protein						
NZ_JACNBX010000001.1_94	246	fliA	RNA polymerase sigma factor FliA						UniRef50_A4BEH8
NZ_JAKCMM010000017.1_88	162		hypothetical protein						
NZ_QWEF01000004.1_6	81		hypothetical protein						
LORG01000546.1_1	125		hypothetical protein						
NZ_AJLG01000012.1_17	68		hypothetical protein						
NZ_WJZS01000025.1_59	443		FMN-dependent oxidoreductase, nitrilotriacetate monooxygenase family						UniRef50_F8B4W2
NZ_JALMSS010000052.1_11	319		Acetyl esterase						UniRef50_P23872
NZ_RBRK01000033.1_1	323		ABC transporter domain-containing protein						UniRef50_W4SM12
NZ_CP049334.1_45	134		hypothetical protein						
NZ_MOBS01000324.1_1	108		hypothetical protein						
NZ_JAEIKY010000007.1_49	610		Extracellular solute-binding protein						UniRef50_A0A9E8HUQ3
NZ_JACAPV010000100.1_14	57		hypothetical protein						
NZ_CAKKMS010000001.1_730	340	mreB	Cell shape-determining protein MreB						UniRef50_A0A952CSK6
NZ_JAGLBM010000060.1_137	334		PhoH-like protein						UniRef50_A0A330M957
NZ_MOBS01000243.1_1	53		hypothetical protein						
NNBS01000565.1_1	128		hypothetical protein						
NZ_CP080543.1_1670	109		HTH arsR-type domain-containing protein						UniRef50_M1RP25
NZ_KI973248.1_1327	153		hypothetical protein						
NZ_RBTD01000136.1_8	41		hypothetical protein						
PNNT01000369.1_6	61		hypothetical protein						
NZ_CABVJA010000005.1_302	565		FAD-dependent oxidoreductase 2 FAD binding domain-containing protein						UniRef50_R7XDB0
NZ_QAIF01000078.1_46	493		Penicillin-binding protein 1C						UniRef50_A0A703KVL5
NZ_CP025542.1_3634	111		hypothetical protein						
NZ_RBPU01000061.1_1	107	tnp	IS3 family IS51 transposase ORF A						UniRef50_A0A0H3DNQ4
NC_010676.1_2016	139		Serine acetyltransferase						UniRef50_A0A0M2WV79
NZ_JSAK01000038.1_34	514		MFS transporter						UniRef50_A0A2G8N7A1
NZ_JAHCTL010000054.1_11	260	arsH	NADPH-dependent FMN reductase ArsH						UniRef50_B7J950
NZ_JAKMVF010000015.1_121	87		hypothetical protein						
NZ_RBTB01000241.1_575	200		hypothetical protein						
NZ_PTSH01000161.1_1	97		hypothetical protein						
NZ_VXJY01000006.1_7	231		Large ribosomal subunit protein uL1						UniRef50_P0A7L0
NZ_QHCJ01000002.1_6	154		hypothetical protein						
NZ_CAKLBO010000002.1_478	163		hypothetical protein						
NZ_CP041050.1_71	338		N-acetyltransferase domain-containing protein						UniRef50_K7QS13
NZ_CP048111.1_118	71		IS1 transposase						UniRef50_C5BAQ0
NZ_JALPKS020000002.1_5498	468		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase						UniRef50_A0A1M7HL99
NZ_ATZC01000056.1_7	349		ABC-type dipeptide transporter						UniRef50_A0A1B7JIB8
NZ_LHVI01000019.1_93	195		protein-glutamate methylesterase						UniRef50_A0A383RUN6
NZ_VICR01000044.1_16	221		DUF2290 domain-containing protein						UniRef50_A0A9X8G510
NZ_LGLP01000029.1_2	89		hypothetical protein						
NZ_AZQQ01000063.1_17	581		Cyanophycin synthetase						UniRef50_A0A119A1K9
NZ_WIRM01000004.1_18	284		Rubrerythrin						UniRef50_A0A4V2VZ23
NZ_CABVIH010000025.1_73	116		Large ribosomal subunit protein bL19						UniRef50_A0A521XZH0
NZ_PIJT01000003.1_324	138		hypothetical protein						
NZ_JACAQO010000025.1_1	689		hypothetical protein						
NZ_VLMM01000395.1_1	89		hypothetical protein						
NZ_RXQC01000082.1_4	35		hypothetical protein						
DJDE01000015.1_52	238	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB						UniRef50_P0ADP0
NC_017506.1_76	189		hypothetical protein						
NZ_JANUEL010000004.1_188	236		hypothetical protein						
NZ_JAKWII010000091.1_1	106		transposase						UniRef50_UPI00201A8D13
NZ_JXNZ01000245.1_10	638	gspD	Type II secretion system secretin GspD						UniRef50_A0A7L9GK98
NZ_CP054880.1_790	488		Alanine:cation symporter family protein						UniRef50_A0A1Y6JSZ2
NZ_SGQS01000096.1_1	65		hypothetical protein						
NZ_JAGURA010000541.1_4	29		hypothetical protein						
NZ_FWIG01000089.1_1	89		hypothetical protein						
NZ_JACLRC010000005.1_4	289		hypothetical protein						
NZ_JALKHB010000001.1_3725	434		hypothetical protein						
NZ_PDIL01000029.1_15	74		hypothetical protein						
NZ_ANJF01000052.1_47	206		hypothetical protein						
NZ_WFKD01000118.1_19	330		hypothetical protein						
NZ_NHTD01000044.1_90	715		Iron complex outermembrane recepter protein						UniRef50_A0A1G7M0J0
NZ_JACWON010000054.1_17	149		hypothetical protein						
NZ_LCYD01000004.1_3113	370		S-(hydroxymethyl)glutathione dehydrogenase						UniRef50_P25437
NZ_SISZ01000051.1_143	235		Pili assembly chaperone N-terminal domain-containing protein						UniRef50_E5YM53
NZ_CP066859.1_4437	626		histidine kinase						UniRef50_A0A8B6IP83
CP026285.1_251	363		Membrane protein						UniRef50_A0AB34S5Z1
NZ_CDQJ01000001.1_131	33		hypothetical protein						
NZ_PIBP01000025.1_6	83		XRE family transcriptional regulator						UniRef50_A0AAN2KJ08
NZ_JAIKUW010000166.1_1	365		Thymidylate synthase						UniRef50_A0A141BRE5
DFAO01000023.1_1	280		Formyltetrahydrofolate deformylase						UniRef50_A0A126VJV7
NZ_JAGWES010000095.1_26	44		hypothetical protein						
DIEH01000131.1_39	243		Dihydroorotase						UniRef50_A0A9E1Y0G3
NZ_CP047282.1_99	340		P-type type IV secretion, ATPase/inner membrane complex component						UniRef50_A0A4P8WDS9
NZ_CABVIB010000030.1_43	233		High-affinity branched-chain amino acid transport ATP-binding protein						UniRef50_A0A0P7DF51
NZ_LJPX01000425.1_19	135		Lipoprotein						UniRef50_Q1I793
NZ_JAFHNU010000006.1_30	175		DNA N-6-adenine-methyltransferase of bacteriophage						UniRef50_A0A086UID1
NZ_FNOA01000036.1_27	336		Acyltransferase 3 domain-containing protein						UniRef50_A0A0G3GA12
NZ_CP022364.1_2294	466		Peptidase M20 dimerisation domain-containing protein						UniRef50_A0A2U9SCR8
NZ_JAAMQO010000001.1_207	166		Ferredoxin						UniRef50_A0A2T4G1J3
NC_019936.1_1188	486		Membrane-bound lytic murein transglycosylase F						UniRef50_Q9HXN1
NZ_WKAQ01000204.1_1	102		hypothetical protein						
NZ_RBNV01000132.1_71	71		hypothetical protein						
NZ_JAMKQB010000028.1_2	497		Putative DNA polymerase						UniRef50_W6RLZ7
NZ_CP024679.1_2957	142	lysB	Protein lysB						UniRef50_V5ZAW7
NZ_CP084806.1_1632	183		hypothetical protein						UniRef50_A0AAX3MFD5
NZ_JAGGNZ010000002.1_125	276		uroporphyrinogen-III C-methyltransferase						UniRef50_A0A558NQH8
NZ_RPJA01000098.1_2	100		hypothetical protein						
NZ_KK737584.1_2780	408		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase						UniRef50_A0A1C3T0C8
NZ_CABGVQ010000046.1_1	982		hypothetical protein						
NZ_RBOW01000841.1_10	113		hypothetical protein						
NZ_CM001561.1_2565	259		putative membrane transporter protein						UniRef50_A0A3L8D222
JAEWII010000018.1_10	1018	rapA	RNA polymerase associated protein RapA						UniRef50_A0A486V4V5
NZ_JAARMD010000004.1_174	70		hypothetical protein						
NZ_BRHR01001282.1_1	77		hypothetical protein						
NZ_PEMX01000003.1_53	126		Mor transcription activator domain-containing protein						UniRef50_Q1IBQ6
NZ_ALNJ01000005.1_5	72		Phage protein						UniRef50_A0A7X1BT89
NZ_JXSI01000002.1_424	130		DUF1641 domain-containing protein						UniRef50_Q4KH27
NZ_PXKK01000017.1_24	331	traU	TraU protein						UniRef50_B2VB14
NZ_CP070440.1_3061	263		Hydroxypyruvate/pyruvate aldolase						UniRef50_B4XH86
NZ_JALMSS010000004.1_45	195	acpT	4'-phosphopantetheinyl transferase AcpT						UniRef50_P37623
NZ_JAJQKS010000001.1_566	259		Solute-binding protein family 3/N-terminal domain-containing protein						UniRef50_A0A5E6Q524
NZ_JALMGH020000001.1_1427	375		Small-conductance mechanosensitive channel						UniRef50_A0A7Y5A9D3
DHIK01000060.1_8	84		hypothetical protein						
NZ_FXON01000044.1_6	62		hypothetical protein						
