orgId	locusId	min_rank	max_rank	mean_rank	rank_range	n_configs_top50	n_configs_top100	in_top50_all	in_top100_all	original	equal	fitness_dominant	conservation_dominant	drop_biogeographic	drop_tractability
ANA3	7024319	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ddia6719	HGI48_RS09120	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
RalstoniaGMI1000	RS_RS26550	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ponti	CA264_21390	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Methanococcus_S2	MMP_RS01505	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
RalstoniaBSBF1503	RALBFv3_RS09595	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
SyringaeB728a	Psyr_4773	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Btheta	353375	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
RalstoniaUW163	UW163_RS20250	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Cup4G11	RR42_RS12380	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Pedo557	CA265_RS16135	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
BFirm	BPHYT_RS30125	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
WCS417	GFF724	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
pseudo6_N2E2	Pf6N2E2_5203	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
azobra	AZOBR_RS21955	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Phaeo	GFF3236	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Dino	3607661	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ponti	CA264_20645	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ponti	CA264_13265	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
ANA3	7024788	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ponti	CA264_01350	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Korea	Ga0059261_0637	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Btheta	352380	4664	9648	7345.0	4984	0	0	False	False	7066	8327	4664	9648	7211	7154
PS	Dsui_3385	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ponti	CA264_14680	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
ANA3	7023887	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
DdiaME23	DZA65_RS12560	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
SynE	Synpcc7942_0533	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Cup4G11	RR42_RS28520	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
DdiaME23	DZA65_RS03005	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
azobra	AZOBR_RS18945	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ponti	CA264_04650	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Dino	3610558	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
BFirm	BPHYT_RS34935	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
DvH	208264	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
ANA3	7025560	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
BFirm	BPHYT_RS22310	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
pseudo6_N2E2	Pf6N2E2_1393	4664	9648	7345.0	4984	0	0	False	False	7066	8327	4664	9648	7211	7154
RalstoniaGMI1000	RS_RS18015	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
SynE	Synpcc7942_2075	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
SynE	Synpcc7942_2268	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Korea	Ga0059261_3358	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
RalstoniaBSBF1503	RALBFv3_RS19200	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Cup4G11	RR42_RS28790	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
azobra	AZOBR_RS06195	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
DdiaME23	DZA65_RS21105	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
SynE	Synpcc7942_1138	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
DdiaME23	DZA65_RS09430	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Cup4G11	RR42_RS15750	4664	9648	7345.0	4984	0	0	False	False	7066	8327	4664	9648	7211	7154
ANA3	7025441	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Cup4G11	RR42_RS13700	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
DvH	208261	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Ddia6719	HGI48_RS02830	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
WCS417	GFF980	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
Burk376	H281DRAFT_03635	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
WCS417	GFF1009	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
SyringaeB728a_mexBdelta	Psyr_4773	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
RalstoniaPSI07	RPSI07_RS24040	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
acidovorax_3H11	Ac3H11_62	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
RalstoniaUW163	UW163_RS03985	5810	8694	6979.166666666667	2884	0	0	False	False	7066	7032	8694	5810	7062	6211
PS	Dsui_3431	5913	8865	7114.0	2952	0	0	False	False	7127	6663	5913	8865	7043	7073
Smeli	SMc01577	5481	8453	7061.333333333333	2972	0	0	False	False	7128	5481	6010	8426	6870	8453
Kang	B158DRAFT_1299	4908	8631	7025.5	3723	0	0	False	False	7129	8631	4908	6327	7219	7939
PV4	5209412	4990	9077	7051.333333333333	4087	0	0	False	False	7130	6985	4990	9077	7060	7066
ANA3	7022529	4677	9674	7370.0	4997	0	0	False	False	7131	8359	4677	9674	7215	7164
pseudo5_N2C3_1	AO356_20470	5298	8499	6784.333333333333	3201	0	0	False	False	7132	6260	6497	5298	7020	8499
Btheta	351226	5922	8868	7120.833333333333	2946	0	0	False	False	7133	6665	5922	8868	7054	7083
RalstoniaPSI07	RPSI07_RS04530	5509	7782	6801.833333333333	2273	0	0	False	False	7134	7782	5509	6029	7192	7165
SB2B	6936405	4583	9791	6700.166666666667	5208	0	0	False	False	7135	6325	4583	5338	7029	9791
Cup4G11	RR42_RS26080	5609	9095	7188.5	3486	0	0	False	False	7136	7019	5609	9095	7132	7140
pseudo13_GW456_L13	PfGW456L13_2992	5100	8830	7195.166666666667	3730	0	0	False	False	7137	6563	5100	8830	7051	8490
Cup4G11	RR42_RS08280	4444	9110	7212.5	4666	0	0	False	False	7138	7139	4444	9110	7135	8309
SyringaeB728a_mexBdelta	Psyr_2150	5486	8186	7079.166666666667	2700	0	0	False	False	7139	8186	6488	5486	7216	7960
azobra	AZOBR_RS02520	5020	9081	7074.166666666667	4061	0	0	False	False	7140	6993	5020	9081	7130	7081
pseudo3_N2E3	AO353_06740	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a_mexBdelta	Psyr_1089	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
Putida	PP_1648	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo1_N1B4	Pf1N1B4_5757	5138	7999	6835.666666666667	2861	0	0	False	False	7141	5990	7738	5138	7008	7999
SyringaeB728a	Psyr_4467	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo3_N2E3	AO353_22815	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo3_N2E3	AO353_19010	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_3560	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
psRCH2	GFF1024	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_1723	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
WCS417	GFF2947	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo1_N1B4	Pf1N1B4_4290	5138	7999	6835.666666666667	2861	0	0	False	False	7141	5990	7738	5138	7008	7999
SyringaeB728a_mexBdelta	Psyr_3699	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
Putida	PP_0696	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a_mexBdelta	Psyr_1627	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo6_N2E2	Pf6N2E2_5718	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a_mexBdelta	Psyr_4705	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a_mexBdelta	Psyr_1723	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a_mexBdelta	Psyr_4467	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo3_N2E3	AO353_02745	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_4705	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
psRCH2	GFF2290	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
WCS417	GFF3199	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_1089	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_0856	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_1627	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo1_N1B4	Pf1N1B4_3801	5138	7999	6835.666666666667	2861	0	0	False	False	7141	5990	7738	5138	7008	7999
Koxy	BWI76_RS15750	5138	7999	6835.666666666667	2861	0	0	False	False	7141	5990	7738	5138	7008	7999
Putida	PP_4476	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a	Psyr_3699	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
pseudo1_N1B4	Pf1N1B4_3355	5138	7999	6835.666666666667	2861	0	0	False	False	7141	5990	7738	5138	7008	7999
pseudo1_N1B4	Pf1N1B4_1950	5138	7999	6835.666666666667	2861	0	0	False	False	7141	5990	7738	5138	7008	7999
psRCH2	GFF2723	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
psRCH2	GFF1295	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
psRCH2	GFF1592	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
SyringaeB728a_mexBdelta	Psyr_0856	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
Putida	PP_0318	4750	8760	6865.5	4010	0	0	False	False	7141	7105	8760	4750	7136	6301
Smeli	SMc04298	5442	8456	6994.5	3014	0	0	False	False	7178	5442	5513	8401	6977	8456
Ponti	CA264_09660	5935	9385	7444.833333333333	3450	0	0	False	False	7179	7739	5935	9385	7201	7230
Pedo557	CA265_RS23020	3559	9985	7493.0	6426	0	0	False	False	7180	8906	3559	9985	7390	7938
Miya	8500210	5952	8374	7136.166666666667	2422	0	0	False	False	7181	7631	5952	6491	7188	8374
Btheta	351195	5038	9082	7102.0	4044	0	0	False	False	7182	7003	5038	9082	7168	7139
Caulo	CCNA_02126	5039	9085	7103.833333333333	4046	0	0	False	False	7183	7006	5039	9085	7169	7141
BFirm	BPHYT_RS36440	6481	8989	7302.0	2508	0	0	False	False	7184	6858	6481	8989	7134	7166
SB2B	6935903	4872	8526	6855.833333333333	3654	0	0	False	False	7185	7472	4872	5882	7198	8526
BFirm	BPHYT_RS32525	6533	7768	7175.166666666667	1235	0	0	False	False	7186	7768	7095	6533	7218	7251
Pedo557	CA265_RS15910	5374	9026	7270.666666666667	3652	0	0	False	False	7187	9026	5374	7338	7432	7267
Kang	B158DRAFT_2392	5012	9100	7234.666666666667	4088	0	0	False	False	7190	9100	5012	7411	7433	7262
RalstoniaPSI07	RPSI07_RS21425	5535	8793	7031.166666666667	3258	0	0	False	False	7188	7146	8793	5535	7174	6351
Cola	Echvi_0035	5012	9100	7234.666666666667	4088	0	0	False	False	7190	9100	5012	7411	7433	7262
SyringaeB728a	Psyr_0907	5376	7971	6935.5	2595	0	0	False	False	7188	7971	5376	6620	7224	7234
Koxy	BWI76_RS15690	5284	8837	7254.0	3553	0	0	False	False	7192	6572	5284	8837	7127	8512
SB2B	6938696	5029	9165	6824.333333333333	4136	0	0	False	False	7193	6844	5029	5545	7170	9165
SB2B	6938018	3744	9158	7258.666666666667	5414	0	0	False	False	7194	7151	3744	9119	7186	9158
Cola	Echvi_0024	5110	9095	7222.0	3985	0	0	False	False	7195	9095	5110	7207	7448	7277
pseudo3_N2E3	AO353_02570	5443	8361	7019.5	2918	0	0	False	False	7196	8361	5781	5443	7366	7970
Cup4G11	RR42_RS08335	4918	9348	7385.0	4430	0	0	False	False	7197	7682	4918	9348	7222	7943
SB2B	6937857	5317	9171	6884.166666666667	3854	0	0	False	False	7198	6722	5317	5725	7172	9171
MR1	199658	5634	8754	7259.833333333333	3120	0	0	False	False	7199	6330	5634	8754	7125	8517
pseudo13_GW456_L13	PfGW456L13_2889	5308	8840	7269.0	3532	0	0	False	False	7200	6579	5308	8840	7167	8520
Kang	B158DRAFT_2472	4554	8296	6933.0	3742	0	0	False	False	7201	8296	6190	4554	7365	7992
azobra	AZOBR_RS18975	5640	9183	7431.0	3543	0	0	False	False	7202	7412	5640	9183	7203	7946
pseudo3_N2E3	AO353_11485	5642	9184	7432.333333333333	3542	0	0	False	False	7203	7413	5642	9184	7205	7947
Cola	Echvi_0613	3982	8380	6977.333333333333	4398	0	0	False	False	7204	8209	3982	6725	7364	8380
azobra	AZOBR_RS13455	5488	9006	7115.5	3518	0	0	False	False	7205	7418	9006	5488	7207	6369
WCS417	GFF1988	5488	9006	7115.5	3518	0	0	False	False	7205	7418	9006	5488	7207	6369
azobra	AZOBR_RS30265	5488	9006	7115.5	3518	0	0	False	False	7205	7418	9006	5488	7207	6369
SyringaeB728a	Psyr_2178	5488	9006	7115.5	3518	0	0	False	False	7205	7418	9006	5488	7207	6369
Kang	B158DRAFT_0008	4795	8674	7131.666666666667	3879	0	0	False	False	7209	8674	4795	6734	7413	7965
Cola	Echvi_4075	4795	8674	7131.666666666667	3879	0	0	False	False	7209	8674	4795	6734	7413	7965
Cola	Echvi_4607	4795	8674	7131.666666666667	3879	0	0	False	False	7209	8674	4795	6734	7413	7965
Methanococcus_S2	MMP_RS08945	4078	9408	7305.333333333333	5330	0	0	False	False	7209	7836	4078	9408	7359	7942
Cola	Echvi_2527	4795	8674	7131.666666666667	3879	0	0	False	False	7209	8674	4795	6734	7413	7965
Putida	PP_5705	4778	9699	7486.666666666667	4921	0	0	False	False	7214	8594	4778	9699	7392	7243
pseudo3_N2E3	AO353_20925	4780	9700	7488.0	4920	0	0	False	False	7215	8596	4780	9700	7393	7244
Kang	B158DRAFT_2267	4555	8298	6942.166666666667	3743	0	0	False	False	7216	8298	6201	4555	7389	7994
Koxy	BWI76_RS02180	5826	8556	7057.5	2730	0	0	False	False	7217	7358	5826	6182	7206	8556
Ponti	CA264_17390	5360	9195	7394.666666666667	3835	0	0	False	False	7218	7430	5360	9195	7217	7948
pseudo5_N2C3_1	AO356_17770	4845	8558	6855.166666666667	3713	0	0	False	False	7219	7352	5953	4845	7204	8558
Ponti	CA264_09115	6015	9394	7502.666666666667	3379	0	0	False	False	7220	7774	6015	9394	7358	7255
Pedo557	CA265_RS19760	5982	8321	7254.166666666667	2339	0	0	False	False	7221	8321	5982	6612	7394	7995
Smeli	SMc00029	5484	8485	7048.666666666667	3001	0	0	False	False	7222	5484	5651	8429	7021	8485
Smeli	SMc02373	5485	8487	7050.0	3002	0	0	False	False	7223	5485	5653	8430	7022	8487
SyringaeB728a_mexBdelta	Psyr_2816	5427	8401	7026.666666666667	2974	0	0	False	False	7224	7742	5427	6005	7361	8401
Marino	GFF2692	5278	9155	7216.666666666667	3877	0	0	False	False	7225	5982	5278	8607	7053	9155
Ponti	CA264_09505	4901	9070	7268.833333333333	4169	0	0	False	False	7226	6869	4901	9070	7189	8358
Smeli	SM_b20226	5490	8491	7054.0	3001	0	0	False	False	7227	5490	5655	8435	7026	8491
Smeli	SMc01315	5543	8494	7065.666666666667	2951	0	0	False	False	7228	5543	5658	8443	7028	8494
ANA3	7023398	6035	8983	7252.5	2948	0	0	False	False	7229	6845	6035	8983	7190	7233
pseudo13_GW456_L13	PfGW456L13_3445	5338	8528	7082.166666666667	3190	0	0	False	False	7230	5852	5338	8528	7044	8501
Ponti	CA264_18110	6036	9398	7512.166666666667	3362	0	0	False	False	7231	7779	6036	9398	7363	7266
WCS417	GFF4024	4818	9708	7508.5	4890	0	0	False	False	7232	8606	4818	9708	7430	7257
pseudo13_GW456_L13	PfGW456L13_1611	4853	8571	6869.0	3718	0	0	False	False	7233	7355	5981	4853	7221	8571
Ponti	CA264_18270	4756	9328	7377.666666666667	4572	0	0	False	False	7234	7630	4756	9328	7362	7956
ANA3	7024653	5719	9115	7278.833333333333	3396	0	0	False	False	7235	7141	5719	9115	7223	7240
Marino	GFF3780	4096	9187	7334.333333333333	5091	0	0	False	False	7236	7145	4096	9117	7225	9187
pseudo5_N2C3_1	AO356_23130	5365	8850	7305.0	3485	0	0	False	False	7237	6636	5365	8850	7200	8542
Dda3937	DDA3937_RS23305	5730	9118	7284.166666666667	3388	0	0	False	False	7238	7147	5730	9118	7226	7246
pseudo13_GW456_L13	PfGW456L13_2760	5370	8851	7307.166666666667	3481	0	0	False	False	7239	6637	5370	8851	7202	8544
Ddia6719	HGI48_RS18995	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS05730	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS07170	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS05370	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS07505	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Ponti	CA264_04975	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS06265	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS08190	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS05745	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Btheta	351580	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS07510	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
PS	Dsui_3350	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
PS	Dsui_3121	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Ponti	CA264_05695	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	209271	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Dino	3610838	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
pseudo6_N2E2	Pf6N2E2_1593	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Btheta	351581	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Phaeo	GFF1033	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Btheta	351259	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
SyringaeB728a	Psyr_3042	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS13225	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS13195	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS01715	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS19095	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	208711	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	208699	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS12435	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Ponti	CA264_07990	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS15790	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS15815	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS11340	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS01590	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	206732	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	206480	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Ponti	CA264_20300	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Btheta	350893	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Ponti	CA264_16585	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS22825	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	207291	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
azobra	AZOBR_RS12175	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS22845	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS25040	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS22495	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS29775	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS29575	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS23285	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	206265	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
DvH	206349	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
azobra	AZOBR_RS32530	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
Methanococcus_S2	MMP_RS08550	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
pseudo3_N2E3	AO353_17275	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS29375	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
BFirm	BPHYT_RS29685	6042	8819	7158.5	2777	0	0	False	False	7240	7211	8819	6042	7228	6411
