orgId	locusId	gene_cluster_id	n_species	breadth_class	s_pangenome	s_pangenome_v2	breadth_subscore_orig	breadth_subscore_new	total_score	total_score_v2	rank_orig	rank_v2	rank_change
Keio	18423				0.0	0.0	0.5	0.025	0.32	0.32	7825	6024	1801
Koxy	BWI76_RS05235				0.0	0.0	0.5	0.025	0.32	0.32	7825	6024	1801
Koxy	BWI76_RS19935				0.0	0.0	0.5	0.025	0.32	0.32	7825	6024	1801
Koxy	BWI76_RS00025				0.0	0.0	0.5	0.025	0.32	0.32	7825	6024	1801
Koxy	BWI76_RS21235				0.0	0.0	0.5	0.025	0.32	0.32	7825	6024	1801
Smeli	SMa1174	NZ_CP026529.1_61	5.0	universal	0.9	0.525	0.5	0.125	0.31991534375	0.26366534375	7841	8229	-388
SB2B	6939225				0.0	0.0	0.5	0.025	0.3196446572916667	0.3196446572916667	7842	6053	1789
PV4	5208149	NZ_CP080420.1_653	1.0	universal	1.0	0.525	0.5	0.025	0.319623353125	0.248373353125	7843	8962	-1119
Btheta	353775	NZ_KE159459.1_2489			0.4	0.0	0.5	0.025	0.319411075	0.259411075	7844	8363	-519
SB2B	6937161				0.0	0.0	0.5	0.025	0.3193498166666667	0.3193498166666667	7845	6057	1788
Miya	8502136				0.0	0.0	0.5	0.025	0.31933753125	0.31933753125	7846	6059	1787
pseudo1_N1B4	Pf1N1B4_441	NZ_JACNDV010000001.1_835	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.31918553125	0.24793553125	7847	8965	-1118
BFirm	BPHYT_RS36300	NC_010679.1_100			0.4	0.0	0.5	0.025	0.31917934375	0.25917934375	7848	8369	-521
psRCH2	GFF3087	NC_019936.1_3059			0.4	0.0	0.5	0.025	0.3191728656249999	0.259172865625	7849	8371	-522
PV4	5208859	NZ_LVDJ01000017.1_44	3.0	universal	0.9	0.47500000000000003	0.5	0.075	0.3191666666666667	0.2554166666666667	7850	8602	-752
Smeli	SMa0647	NZ_RPHM01000001.1_285			0.4	0.0	0.5	0.025	0.319162565625	0.259162565625	7851	8377	-526
pseudo6_N2E2	Pf6N2E2_1917				0.0	0.0	0.5	0.025	0.3191511302083333	0.3191511302083333	7852	6069	1783
pseudo1_N1B4	Pf1N1B4_430	NZ_JACNDV010000001.1_862			0.4	0.0	0.5	0.025	0.31910294375	0.25910294375000004	7853	8378	-525
SyringaeB728a_mexBdelta	Psyr_2817				0.0	0.0	0.5	0.025	0.3189210270833333	0.31892102708333336	7854	6074	1780
Ponti	CA264_18345	NZ_AXBP01000019.1_490			0.5	0.025	0.5	0.025	0.318898259375	0.24764825937499998	7855	8969	-1114
SyringaeB728a_mexBdelta	Psyr_1226	NZ_QPBT01000028.1_43			0.4	0.0	0.5	0.025	0.3188304583333333	0.2588304583333333	7856	8381	-525
Cola	Echvi_1487				0.0	0.0	0.5	0.025	0.318633640625	0.318633640625	7857	6090	1767
Miya	8499639				0.0	0.0	0.5	0.025	0.3185957177083334	0.3185957177083334	7858	6091	1767
azobra	AZOBR_RS12890	NC_016617.1_2619			0.5	0.025	0.5	0.025	0.31859190625	0.24734190625	7859	8983	-1124
Cola	Echvi_2084				0.0	0.0	0.5	0.025	0.3184918947916666	0.3184918947916666	7860	6092	1768
pseudo3_N2E3	AO353_04305	NZ_POHG01000042.1_12	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaUW163	UW163_RS03575	NZ_JNVP03000001.1_55	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
BFirm	BPHYT_RS35620	NZ_SNVI01000002.1_717	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaPSI07	RPSI07_RS13200	NZ_CP022770.1_979	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
PV4	5209468	NZ_CP080416.1_1902	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
ANA3	7024783	NZ_NAJR01000004.1_45	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaGMI1000	RS_RS11740	NZ_JAJLIX010000001.1_291	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
azobra	AZOBR_RS18925				0.0	0.0	0.5	0.025	0.3183333333333333	0.31833333333333336	7861	6094	1767
RalstoniaPSI07	RPSI07_RS00945	NZ_CP068285.1_1610	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaBSBF1503	RALBFv3_RS09205	JACWNS010000040.1_22	6.0	universal	1.0	0.65	0.5	0.15	0.3183333333333333	0.26583333333333337	7861	8100	-239
RalstoniaGMI1000	RS_RS02315	NZ_JAAWVM010000001.1_157	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaGMI1000	RS_RS00185	NZ_JACWOU010000087.1_19	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
pseudo3_N2E3	AO353_25455	POHI01000020.1_40	5.0	universal	1.0	0.625	0.5	0.125	0.3183333333333333	0.26208333333333333	7861	8294	-433
RalstoniaGMI1000	RS_RS06980	NZ_JAJLIX010000025.1_36	2.0	universal	1.0	0.55	0.5	0.05	0.3183333333333333	0.25083333333333335	7861	8794	-933
RalstoniaUW163	UW163_RS23465	NZ_CDLX01000001.1_1070	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaGMI1000	RS_RS18350	NZ_CP025742.1_328	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaGMI1000	RS_RS03290	NZ_JACWOI010000194.1_2	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaGMI1000	RS_RS02720	NZ_CP051173.1_969	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaPSI07	RPSI07_RS23765	NZ_CP022770.1_3155	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaPSI07	RPSI07_RS00375	NZ_JACWNH010000014.1_77	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaGMI1000	RS_RS17705	NZ_JAJLJB010000044.1_26	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaGMI1000	RS_RS04195	NZ_JAJLIX010000014.1_95	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
WCS417	GFF2338	NZ_CP007637.1_2334	5.0	universal	1.0	0.625	0.5	0.125	0.3183333333333333	0.26208333333333333	7861	8294	-433
RalstoniaUW163	UW163_RS14185	NZ_CDLY01000001.1_959	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
pseudo6_N2E2	Pf6N2E2_3483	NZ_FOPT01000017.1_21	2.0	universal	1.0	0.55	0.5	0.05	0.3183333333333333	0.25083333333333335	7861	8794	-933
RalstoniaBSBF1503	RALBFv3_RS00850	NZ_CDLY01000001.1_959	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
RalstoniaBSBF1503	RALBFv3_RS11380	NZ_CDMA01000001.1_2690	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaBSBF1503	RALBFv3_RS09600	NZ_MXAM01000047.1_5	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaUW163	UW163_RS01045	NZ_JACWOV010000151.1_11	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
pseudo6_N2E2	Pf6N2E2_528	NZ_FMYA01000005.1_138	5.0	universal	1.0	0.625	0.5	0.125	0.3183333333333333	0.26208333333333333	7861	8294	-433
Dino	3610825	NZ_CP097552.1_58	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaBSBF1503	RALBFv3_RS10005	NZ_JNVP03000001.1_55	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
WCS417	GFF626	NZ_WKCL01000050.1_15	1.0	universal	1.0	0.525	0.5	0.025	0.3183333333333333	0.24708333333333338	7861	8987	-1126
WCS417	GFF2732	JALKFD010000001.1_3559	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
BFirm	BPHYT_RS07830	NZ_PVNC01000018.1_116	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
BFirm	BPHYT_RS11690	NZ_SNVI01000001.1_372	2.0	universal	1.0	0.55	0.5	0.05	0.3183333333333333	0.25083333333333335	7861	8794	-933
RalstoniaUW163	UW163_RS04390	JACWNS010000040.1_22	6.0	universal	1.0	0.65	0.5	0.15	0.3183333333333333	0.26583333333333337	7861	8100	-239
RalstoniaUW163	UW163_RS03980	NZ_MXAM01000047.1_5	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
RalstoniaPSI07	RPSI07_RS17165	NZ_CP022776.1_1881	2.0	universal	1.0	0.55	0.5	0.05	0.3183333333333333	0.25083333333333335	7861	8794	-933
pseudo6_N2E2	Pf6N2E2_6092	NZ_JACNDS010000001.1_123	4.0	universal	1.0	0.6	0.5	0.1	0.3183333333333333	0.25833333333333336	7861	8408	-547
Miya	8501139				0.0	0.0	0.5	0.025	0.3183333333333333	0.31833333333333336	7861	6094	1767
RalstoniaUW163	UW163_RS04970	NZ_JACWOC010000017.1_44	5.0	universal	1.0	0.625	0.5	0.125	0.3183333333333333	0.26208333333333333	7861	8294	-433
RalstoniaUW163	UW163_RS09520	NZ_CDRX01000001.1_2116	3.0	universal	1.0	0.575	0.5	0.075	0.3183333333333333	0.25458333333333333	7861	8657	-796
Cup4G11	RR42_RS05215	NZ_CP062803.1_1081	1.0	universal	1.0	0.525	0.5	0.025	0.3183333333333333	0.24708333333333338	7861	8987	-1126
azobra	AZOBR_RS33610	NC_016597.1_45			0.4	0.0	0.5	0.025	0.318223975	0.258223975	7905	8427	-522
pseudo1_N1B4	Pf1N1B4_647				0.0	0.0	0.5	0.025	0.3180199375	0.3180199375	7906	6101	1805
Ponti	CA264_01810	NZ_CP021235.1_359			0.5	0.025	0.5	0.025	0.317933071875	0.246683071875	7907	8995	-1088
Koxy	BWI76_RS15745				0.0	0.0	0.5	0.025	0.31789471875	0.31789471875	7908	6112	1796
Ponti	CA264_09680	NZ_CP021235.1_1943			0.5	0.025	0.5	0.025	0.3177585625	0.24650856249999997	7909	9028	-1119
SB2B	6935893				0.0	0.0	0.5	0.025	0.3176962083333333	0.31769620833333334	7910	6113	1797
BFirm	BPHYT_RS11705	NZ_SNVI01000001.1_369	2.0	universal	1.0	0.55	0.5	0.05	0.317609884375	0.25010988437500004	7911	8907	-996
Phaeo	GFF40	NZ_CP031948.1_34	1.0	universal	1.0	0.525	0.5	0.025	0.31759275	0.24634274999999997	7912	9031	-1119
SB2B	6936921				0.0	0.0	0.5	0.025	0.31753788125	0.31753788125	7913	6118	1795
Cup4G11	RR42_RS11315	NZ_CP010536.1_2287			0.4	0.0	0.5	0.025	0.3175	0.2575	7914	8439	-525
Kang	B158DRAFT_2498				0.0	0.0	0.5	0.025	0.3174999999999999	0.31749999999999995	7915	6123	1792
Cola	Echvi_0710				0.0	0.0	0.5	0.025	0.3174999999999999	0.31749999999999995	7915	6123	1792
Caulo	CCNA_02379	NZ_PJRR01000009.1_121			0.5	0.025	0.5	0.025	0.317490271875	0.246240271875	7917	9043	-1126
Ponti	CA264_03610	NZ_CP021235.1_715			0.5	0.025	0.5	0.025	0.3174664625	0.2462164625	7918	9044	-1126
pseudo5_N2C3_1	AO356_28300	NZ_FPJC01000018.1_85	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.31728688125	0.24603688125	7919	9049	-1130
pseudo3_N2E3	AO353_28055	NZ_POHA01000003.1_32	1.0	universal	1.0	0.525	0.5	0.025	0.317185625	0.24593562499999996	7920	9053	-1133
Ponti	CA264_09700	NZ_CP021235.1_1947	2.0	universal	1.0	0.55	0.5	0.05	0.3171097125	0.2496097125	7921	8923	-1002
Cola	Echvi_2778				0.0	0.0	0.5	0.025	0.31705575	0.31705574999999997	7922	6131	1791
BFirm	BPHYT_RS30890	NZ_SNVI01000002.1_1734	3.0	universal	1.0	0.575	0.5	0.075	0.31691034375	0.25316034374999996	7923	8734	-811
Phaeo	GFF351				0.0	0.0	0.5	0.025	0.316866075	0.316866075	7924	6133	1791
Miya	8500359				0.0	0.0	0.5	0.025	0.3168356895833333	0.3168356895833333	7925	6134	1791
Caulo	CCNA_00438	NC_011916.1_426			0.5	0.025	0.5	0.025	0.316505215625	0.245255215625	7926	9069	-1143
Miya	8499417				0.0	0.0	0.5	0.025	0.3164594583333333	0.31645945833333333	7927	6147	1780
pseudo6_N2E2	Pf6N2E2_919				0.0	0.0	0.5	0.025	0.31640783125	0.31640783125	7928	6148	1780
ANA3	7025237	NC_008577.1_2458	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.31628181875	0.24503181875	7929	9071	-1142
psRCH2	GFF2843	NZ_BDJA01000005.1_157	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.3162421093749999	0.244992109375	7930	9085	-1155
Cup4G11	RR42_RS27065	NZ_CP010537.1_1259			0.5	0.025	0.5	0.025	0.3161449875	0.2448949875	7931	9086	-1155
psRCH2	GFF3129				0.0	0.0	0.5	0.025	0.3160959083333334	0.31609590833333334	7932	6166	1766
Koxy	BWI76_RS21690	NZ_AP022547.1_1261			0.4	0.0	0.5	0.025	0.31599905	0.25599905	7933	8594	-661
MR1	202133				0.0	0.0	0.5	0.025	0.315973365625	0.315973365625	7934	6167	1767
Miya	8500142				0.0	0.0	0.5	0.025	0.3159230833333333	0.31592308333333335	7935	6169	1766
SynE	Synpcc7942_0866	NZ_CP085785.1_895			0.5	0.025	0.5	0.025	0.315855625	0.244605625	7936	9089	-1153
Kang	B158DRAFT_1480				0.0	0.0	0.5	0.025	0.3158333333333333	0.31583333333333335	7937	6171	1766
Cup4G11	RR42_RS18035	NZ_LZZU01000096.1_61	18.0	universal	0.9	0.8500000000000001	0.5	0.45	0.3158333333333333	0.30833333333333335	7937	6461	1476
Marino	GFF2021				0.0	0.0	0.5	0.025	0.3157918	0.3157918	7939	6172	1767
Keio	14441				0.0	0.0	0.5	0.025	0.315651603125	0.315651603125	7940	6175	1765
Koxy	BWI76_RS09625				0.0	0.0	0.5	0.025	0.31562303125	0.31562303125	7941	6176	1765
Btheta	351448	NZ_JAHYQH010000001.1_570			0.4	0.0	0.5	0.025	0.3156134625	0.2556134625	7942	8600	-658
Smeli	SMc03249	NZ_CP026528.1_31	12.0	universal	0.9	0.7	0.5	0.3	0.315591978125	0.285591978125	7943	7305	638
DvH	208204	NC_002937.3_2520	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.3153994375	0.2441494375	7944	9100	-1156
Koxy	BWI76_RS23285	NZ_NWEL01000020.1_39			0.4	0.0	0.5	0.025	0.3153259125	0.25532591250000003	7945	8606	-661
pseudo13_GW456_L13	PfGW456L13_63	NZ_POHS01000003.1_31	2.0	universal	0.9	0.45	0.5	0.05	0.3152957875	0.24779578750000003	7946	8967	-1021
SynE	Synpcc7942_0540	CP088958.1_548	7.0	universal	1.0	0.675	0.5	0.175	0.315036765625	0.266286765625	7947	8076	-129
Cup4G11	RR42_RS29170	NZ_SUQM01000034.1_10	9.0	universal	1.0	0.725	0.5	0.225	0.315003775	0.273753775	7948	7817	131
Putida	PP_4254	NZ_MINE01000015.1_458			0.4	0.0	0.5	0.025	0.315	0.255	7949	8610	-661
BFirm	BPHYT_RS29520	NZ_SNVI01000002.1_2072			0.4	0.0	0.5	0.025	0.315	0.255	7949	8610	-661
Cup4G11	RR42_RS10150	NZ_CP010536.1_2051			0.4	0.0	0.5	0.025	0.315	0.255	7949	8610	-661
DvH	11399147	NC_002937.3_225			0.4	0.0	0.5	0.025	0.315	0.255	7949	8610	-661
Cup4G11	RR42_RS10415	NZ_CP010536.1_2104			0.4	0.0	0.5	0.025	0.315	0.255	7949	8610	-661
Caulo	CCNA_03982	NZ_CP079926.1_2855			0.4	0.0	0.5	0.025	0.315	0.255	7949	8610	-661
MR1	10942700				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Koxy	BWI76_RS14915				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo1_N1B4	Pf1N1B4_2486				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Koxy	BWI76_RS25070				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo13_GW456_L13	PfGW456L13_2034				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	10942718				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo1_N1B4	Pf1N1B4_2851				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	10942667				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Keio	15289				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo13_GW456_L13	PfGW456L13_150				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	10942656				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	203881				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Marino	GFF2017				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
RalstoniaGMI1000	RS_RS18085	NZ_QKYQ01000064.1_3	2.0	universal	0.9	0.45	0.5	0.05	0.315	0.2475	7949	8970	-1021
Keio	1937031				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo13_GW456_L13	PfGW456L13_1604				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	10942668				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Keio	15207				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo13_GW456_L13	PfGW456L13_1219				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	10942698				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo1_N1B4	Pf1N1B4_2021				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Keio	17195				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	370270				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Keio	14637				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo1_N1B4	Pf1N1B4_799				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
pseudo1_N1B4	Pf1N1B4_1535				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
MR1	10942717				0.0	0.0	0.5	0.025	0.315	0.315	7949	6195	1754
Marino	GFF994	NZ_JAHXRN010000005.1_1	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.314949321875	0.24369932187499999	7982	9120	-1138
Cup4G11	RR42_RS26985	NZ_LZZU01000005.1_79	6.0	universal	1.0	0.65	0.5	0.15	0.3149062625	0.2624062625	7983	8287	-304
SB2B	6936409				0.0	0.0	0.5	0.025	0.31490290625	0.31490290625	7984	6233	1751
Dda3937	DDA3937_RS20700	NZ_JABEPC010000083.1_26	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.314891265625	0.243641265625	7985	9121	-1136
Btheta	353926	JAIIUA010000142.1_1			0.4	0.0	0.5	0.025	0.314877925	0.254877925	7986	8649	-663
Cola	Echvi_1950				0.0	0.0	0.5	0.025	0.3147631270833333	0.3147631270833333	7987	6236	1751
Marino	GFF1917	NZ_JAHXRN010000003.1_153	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.314762915625	0.243512915625	7988	9122	-1134
Pedo557	CA265_RS01905				0.0	0.0	0.5	0.025	0.3147371312499999	0.31473713124999997	7989	6237	1752
Burk376	H281DRAFT_02136				0.0	0.0	0.5	0.025	0.3146831458333333	0.31468314583333334	7990	6238	1752
Cup4G11	RR42_RS24460	NZ_CP010537.1_733			0.4	0.0	0.5	0.025	0.314654621875	0.254654621875	7991	8653	-662
pseudo1_N1B4	Pf1N1B4_3590				0.0	0.0	0.5	0.025	0.31460911875	0.31460911875	7992	6239	1753
SynE	Synpcc7942_0667	CP088958.1_677	1.0	universal	1.0	0.525	0.5	0.025	0.31456709375	0.24331709374999996	7993	9128	-1135
azobra	AZOBR_RS30935	NZ_CP022262.1_510			0.4	0.0	0.5	0.025	0.31450659375	0.25450659375	7994	8679	-685
PS	Dsui_1044	JAEWZZ010000220.1_5	5.0	universal	1.0	0.625	0.5	0.125	0.314496046875	0.25824604687499997	7995	8425	-430
pseudo1_N1B4	Pf1N1B4_5307	NZ_LUKJ01000002.1_95			0.4	0.0	0.5	0.025	0.314408525	0.254408525	7996	8684	-688
PV4	5210469	NZ_CP080418.1_2937	1.0	universal	1.0	0.525	0.5	0.025	0.3142777625	0.2430277625	7997	9132	-1135
Cola	Echvi_2937				0.0	0.0	0.5	0.025	0.3142535614583333	0.3142535614583333	7998	6251	1747
pseudo1_N1B4	Pf1N1B4_5269	NZ_JACNDV010000002.1_332			0.4	0.0	0.5	0.025	0.314237765625	0.254237765625	7999	8687	-688
RalstoniaPSI07	RPSI07_RS21940	NZ_CP022770.1_2803	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
WCS417	GFF2336	NZ_JABSNT010000008.1_202	1.0	universal	1.0	0.525	0.5	0.025	0.3141666666666667	0.24291666666666667	8000	9136	-1136
RalstoniaPSI07	RPSI07_RS13350	NZ_CP014702.1_1100	5.0	universal	1.0	0.625	0.5	0.125	0.3141666666666667	0.2579166666666667	8000	8433	-433
RalstoniaPSI07	RPSI07_RS13150	NZ_CP022757.1_972	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaPSI07	RPSI07_RS07815	NZ_CP022777.1_1490	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaPSI07	RPSI07_RS11885	NZ_CP022757.1_747	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaPSI07	RPSI07_RS15940	NZ_CP022788.1_1490	2.0	universal	1.0	0.55	0.5	0.05	0.3141666666666667	0.2466666666666667	8000	8996	-996
PV4	5208230	NZ_LVDJ01000002.1_24	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS12305	NZ_CDRX01000001.1_1572	2.0	universal	1.0	0.55	0.5	0.05	0.3141666666666667	0.2466666666666667	8000	8996	-996
RalstoniaBSBF1503	RALBFv3_RS12300	NZ_CDLZ01000001.1_3906	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS15825	NZ_QKYS01000045.1_29	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
pseudo6_N2E2	Pf6N2E2_4017	NZ_FPAL01000026.1_36	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS04630	NZ_JACWQA010000009.1_37	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS07575	NZ_CP051169.1_1575	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS07415	NZ_CP051171.1_2004	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS04820	NZ_JAJLJC010000031.1_33	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS18750	NZ_CP051172.1_549	2.0	universal	1.0	0.55	0.5	0.05	0.3141666666666667	0.2466666666666667	8000	8996	-996
RalstoniaGMI1000	RS_RS19615	NZ_CP051172.1_419	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS21130	NZ_JACWPT010000025.1_41	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS14410	NZ_JACWON010000123.1_6	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
psRCH2	GFF815	NZ_BDJA01000001.1_797	1.0	universal	1.0	0.525	0.5	0.025	0.3141666666666667	0.24291666666666667	8000	9136	-1136
RalstoniaBSBF1503	RALBFv3_RS15545	NZ_MXAM01000003.1_3	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaPSI07	RPSI07_RS01345	NZ_CP022799.1_267	2.0	universal	1.0	0.55	0.5	0.05	0.3141666666666667	0.2466666666666667	8000	8996	-996
WCS417	GFF2788	NZ_WKEY01000039.1_32	4.0	universal	1.0	0.6	0.5	0.1	0.3141666666666667	0.25416666666666665	8000	8689	-689
acidovorax_3H11	Ac3H11_3527	NZ_LUKZ01000029.1_79	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS24290	NZ_AAKL01000075.1_24	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS13895	NZ_CDMB01000001.1_841	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
PV4	5208947	NZ_CP080417.1_2452	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
ANA3	7026532	NZ_JAMDJQ010000001.1_3581	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
acidovorax_3H11	Ac3H11_1742	NZ_LUKZ01000012.1_314	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaGMI1000	RS_RS25135	NZ_CP093536.1_1636	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS08750	NZ_AAKL01000013.1_17	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS01565	CP047136.1_1121	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS11270	NZ_CP034197.1_2248	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
RalstoniaBSBF1503	RALBFv3_RS07505	NZ_CDLS01000001.1_958	3.0	universal	1.0	0.575	0.5	0.075	0.3141666666666667	0.2504166666666667	8000	8806	-806
