orgId	locusId	desc	annotation_class	max_abs_fit	top_condition_class	top_condition_fit	n_specific_phenotypes	n_condition_classes	gene_cluster_id	is_core	is_auxiliary	module	module_prediction	OG_id	og_n_organisms	essentiality_class	is_essential_dark	essential_prediction	n_domains	domain_names	top_cofit_partners	top_cofit_score	s_fitness	s_conservation	s_inference	s_pangenome	s_biogeographic	s_tractability	total_score
Smeli	SMc03249	hypothetical protein	hypothetical	2.2589433			0		NZ_CP026528.1_31	False	True						False						0.2823679125	0.0	0.2	0.9	0.0	0.7	0.315591978125
DvH	208204	hypothetical protein (TIGR)	hypothetical	3.532782			0		NC_002937.3_2520	False	True						False						0.44159775	0.0	0.2	0.9	0.0	0.3	0.3153994375
Koxy	BWI76_RS23285	hypothetical protein	hypothetical	2.7304292			0		NZ_NWEL01000020.1_39	False	True	M021	PF00361				False						0.34130365	0.0	0.5	0.4	0.0	0.7	0.3153259125
pseudo13_GW456_L13	PfGW456L13_63	hypothetical protein	hypothetical	2.2494652			0		NZ_POHS01000003.1_31	False	True						False						0.28118315	0.0	0.2	0.9	0.0	0.7	0.31529578750000004
SynE	Synpcc7942_0540	hypothetical protein	hypothetical	2.0811765			0		CP088958.1_548	True	False						False		1.0	PIN_3			0.2601470625	0.0	0.35	1.0	0.0	0.3	0.31503676562500005
Cup4G11	RR42_RS29170	hypothetical protein	hypothetical	2.0801208			0		NZ_SUQM01000034.1_10	True	False						False		2.0	Trans_reg_C | Response_reg			0.2600151	0.0	0.35	1.0	0.0	0.3	0.315003775
Putida	PP_4254	conserved protein of unknown function	uncharacterized	5.0155106			0		NZ_MINE01000015.1_458	False	True	M034	PF00196				False						0.5	0.0	0.5	0.4	0.0	0.3	0.31500000000000006
BFirm	BPHYT_RS29520	hypothetical protein	hypothetical	4.462039			0		NZ_SNVI01000002.1_2072	False	True	M015	TIGR01726				False						0.5	0.0	0.5	0.4	0.0	0.3	0.31500000000000006
Cup4G11	RR42_RS10150	hypothetical protein	hypothetical	4.556494			0		NZ_CP010536.1_2051	False	True	M000	K01142				False						0.5	0.0	0.5	0.4	0.0	0.3	0.31500000000000006
DvH	11399147		no_annotation	6.1702			0		NC_002937.3_225	False	True	M020	K02003				False						0.5	0.0	0.5	0.4	0.0	0.3	0.31500000000000006
Cup4G11	RR42_RS10415	hypothetical protein	hypothetical	5.2731924			0		NZ_CP010536.1_2104	False	True	M000	K01142				False						0.5	0.0	0.5	0.4	0.0	0.3	0.31500000000000006
Caulo	CCNA_03982	hypothetical protein	hypothetical	4.297396			0		NZ_CP079926.1_2855	False	True	M006	PF00270				False						0.5	0.0	0.5	0.4	0.0	0.3	0.31500000000000006
MR1	10942700		no_annotation	8.033016	carbon source	8.033016	0	6.0									False				conserved hypothetical protein (NCBI ptt file) | sodium-driven polar flagellar protein PomB (NCBI ptt file) | sodium-type flagellar protein MotX (NCBI ptt file)	0.970687509816279	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Koxy	BWI76_RS14915	hypothetical protein	hypothetical	4.857487	nitrogen source	3.240148	0	4.0									False				transcriptional regulator | fimbrial morphology protein | secretion protein HlyD	0.533437599888582	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo1_N1B4	Pf1N1B4_2486	hypothetical protein	hypothetical	4.312841	pH	4.312841	0	4.0									False				Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62) | Acetolactate synthase small subunit (EC 2.2.1.6) | Biotin synthase (EC 2.8.1.6)	0.691118564499549	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Koxy	BWI76_RS25070	hypothetical protein	hypothetical	5.4238033	carbon source	2.239323	0	2.0									False				polyribonucleotide nucleotidyltransferase | pyrimidine utilization protein C | nitroreductase family protein	0.549677360155635	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo13_GW456_L13	PfGW456L13_2034	hypothetical protein	hypothetical	5.5835605	nitrogen source	5.5835605	0	3.0									False				GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I / Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) | Long-chain fatty acid transport protein | Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	0.791932180575744	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	10942718		no_annotation	5.4353633	nitrogen source	5.4353633	0	2.0									False				3-phosphoshikimate 1-carboxyvinyltransferase (NCBI ptt file) | hypothetical chorismate synthase (NCBI ptt file) | 3-dehydroquinate synthase (NCBI ptt file)	0.968538871558823	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo1_N1B4	Pf1N1B4_2851	hypothetical protein	hypothetical	5.3685803	stress	1.3708141	0	1.0									False				Maltose/maltodextrin ABC transporter, permease protein MalF | Fumarylacetoacetase (EC 3.7.1.2) | Various polyols ABC transporter, permease component 2	0.604157291492995	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	10942667		no_annotation	5.4259505	carbon source	5.4259505	0	3.0									False				methylisocitrate lyase (NCBI ptt file) | TIM-barrel protein, yjbN family (NCBI ptt file) | transcriptional regulator. GntR family (NCBI ptt file)	0.739901768321986	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Keio	15289	hypothetical protein (NCBI)	hypothetical	4.1033807	stress	3.2852452	0	1.0									False				regulator of acetyl CoA synthetase (NCBI) | predicted transcriptional regulator (NCBI) | CP4-6 prophage; predicted protein (NCBI)	0.617487104058204	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo13_GW456_L13	PfGW456L13_150	hypothetical protein	hypothetical	5.350452	nitrogen source	4.866272	0	3.0									False				Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19) | Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) | Histidinol dehydrogenase (EC 1.1.1.23)	0.618820053663184	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	10942656		no_annotation	5.0087414	carbon source	4.7502766	0	5.0									False				quinolinate synthetase complex, subunit A (NCBI ptt file) | L-aspartate oxidase (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	0.861296911669875	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	203881	hypothetical protein (NCBI ptt file)	hypothetical	6.415003	stress	4.849919	0	6.0									False				integrase/recombinase XerD (NCBI ptt file) | transcriptional regulator, MarR family (NCBI ptt file) | integrase/recombinase XerC (NCBI ptt file)	0.526378993730499	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Marino	GFF2017	hypothetical protein	hypothetical	4.162227	stress	4.162227	0	1.0									False				conserved hypothetical protein | tail fiber assembly protein-like protein | phage terminase large subunit (GpA)	0.679695051989861	0.6	0.0	0.4	0.0	0.0	0.85	0.315
RalstoniaGMI1000	RS_RS18085	hypothetical protein	hypothetical				0		NZ_QKYQ01000064.1_3	False	True			OG15630	3.0	variably_essential	True	PF05226					0.15	0.3625	0.30000000000000004	0.9	0.0	0.1	0.315
Keio	1937031		no_annotation	4.5298076	stress	2.2213724	0	1.0									False				hypothetical protein (RefSeq) | predicted diguanylate cyclase (NCBI) | predicted inner membrane protein (NCBI)	0.586144156464684	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo13_GW456_L13	PfGW456L13_1604	hypothetical protein	hypothetical	4.7315693	carbon source	4.7315693	0	2.0									False				L-asparaginase (EC 3.5.1.1) | NADP-dependent malic enzyme (EC 1.1.1.40) | Transcriptional regulator	0.725844171796253	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	10942668		no_annotation	4.702653	temperature	4.702653	0	6.0									False				hypothetical peptide chain release factor 3 (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file) | unknown	0.95578942013323	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Keio	15207	orf, hypothetical protein (VIMSS)	hypothetical	4.0239434	carbon source	3.6291554	0	4.0									False				ribonuclease activity regulator protein RraA (NCBI) | predicted phosphotransferase/kinase (NCBI) | DNA-binding transcriptional repressor of ribose metabolism (NCBI)	0.831698559255329	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo13_GW456_L13	PfGW456L13_1219	hypothetical protein	hypothetical	5.82227	carbon source	5.82227	0	2.0									False				Biotin synthase (EC 2.8.1.6) | Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85) | Anthranilate synthase, aminase component (EC 4.1.3.27)	0.729168312653523	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	10942698		no_annotation	6.2932663	carbon source	6.2932663	0	3.0									False				PqiB family protein (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	0.923510051860096	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo1_N1B4	Pf1N1B4_2021	hypothetical protein	hypothetical	4.959808	stress	1.2960126	0	1.0									False				Phage tail fiber assembly protein | FIG00955149: hypothetical protein | hypothetical protein	0.385428188714374	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Keio	17195	hypothetical protein (NCBI)	hypothetical	4.340295	stress	2.7322679	0	1.0									False				predicted transcriptional regulator (NCBI) | hypothetical protein (NCBI) | putative fimbrial-like protein (VIMSS)	0.547487966663138	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	370270	hypothetical protein (NCBI ptt file)	hypothetical	7.105454	nitrogen source	7.105454	0	3.0									False				biotin synthesis protein BioC (NCBI ptt file) | ferrous iron transport protein B (NCBI ptt file) | bioH protein (NCBI ptt file)	0.793322177716404	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Keio	14637	hypothetical protein (RefSeq)	hypothetical	5.071827	stress	3.3242784	0	3.0									False				conserved protein, rhs-like (RefSeq) | predicted periplasmic pilin chaperone (NCBI) | predicted transcriptional regulator (NCBI)	0.621431788694991	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo1_N1B4	Pf1N1B4_799	hypothetical protein	hypothetical	5.691263	temperature	5.691263	0	1.0									False				hypothetical protein | DNA-binding response regulator, LuxR family | Glycine cleavage system transcriptional activator	0.501652298408455	0.6	0.0	0.4	0.0	0.0	0.85	0.315
pseudo1_N1B4	Pf1N1B4_1535	hypothetical protein	hypothetical	4.459668	carbon source	4.459668	0	4.0									False				Glutamate synthase [NADPH] small chain (EC 1.4.1.13) | Glutamate synthase [NADPH] large chain (EC 1.4.1.13) | Pyruvate carboxyl transferase subunit B (EC 6.4.1.1)	0.788496197220199	0.6	0.0	0.4	0.0	0.0	0.85	0.315
MR1	10942717		no_annotation	4.2131085	stress	4.2131085	0	4.0									False				conserved hypothetical protein TIGR00092 (NCBI ptt file) | TIM-barrel protein, yjbN family (NCBI ptt file) | GTP-binding protein LepA (NCBI ptt file)	0.583224106570829	0.6	0.0	0.4	0.0	0.0	0.85	0.315
Marino	GFF994	conserved hypothetical protein	hypothetical	2.2383783			0		NZ_JAHXRN010000005.1_1	False	True						False						0.2797972875	0.0	0.2	0.9	0.0	0.7	0.314949321875
Cup4G11	RR42_RS26985	hypothetical protein	hypothetical	2.0770004			0		NZ_LZZU01000005.1_79	True	False						False		1.0	DUF3325			0.25962505	0.0	0.35	1.0	0.0	0.3	0.3149062625
SB2B	6936409	hypothetical protein (RefSeq)	hypothetical	2.636893	motility	2.636893	6	2.0				M003	TIGR00254				False						0.679611625	0.0	0.3	0.0	0.0	0.85	0.31490290625
Dda3937	DDA3937_RS20700	hypothetical protein	hypothetical	3.5165205			0		NZ_JABEPC010000083.1_26	False	True						False						0.4395650625	0.0	0.2	0.9	0.0	0.3	0.314891265625
Btheta	353926	hypothetical protein (NCBI ptt file)	hypothetical	2.3960936	stress	1.878967	0	2.0	JAIIUA010000142.1_1	False	True						False		1.0	DUF6078	transcriptional regulator (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file) | endo-1,4-beta-xylanase D precursor (NCBI ptt file)	0.273421030979107	0.3995117	0.0	0.55	0.4	0.0	0.44999999999999996	0.314877925
Cola	Echvi_1950	hypothetical protein	hypothetical	3.4057534	nitrogen source	1.9650415	0	1.0						OG10899	2.0	never_essential	False		1.0	DUF4134	thioredoxin | Calx-beta domain. | Uncharacterized conserved protein	0.388634201556308	0.525719175	0.3416666666666667	0.35	0.0	0.0	0.44999999999999996	0.3147631270833333
Marino	GFF1917	conserved hypothetical protein	hypothetical	2.2324133			0		NZ_JAHXRN010000003.1_153	False	True						False						0.2790516625	0.0	0.2	0.9	0.0	0.7	0.31476291562500003
Pedo557	CA265_RS01905	hypothetical protein	hypothetical	2.8715882	stress	2.8715882	2	1.0				M008	ABC transporter efflux protein				False		2.0	Glyco_hyd_65N_2 | Glyco_hydro_95_C			0.558948525	0.0	0.6499999999999999	0.0	0.0	0.44999999999999996	0.31473713124999997
Burk376	H281DRAFT_02136	hypothetical protein	hypothetical	3.083194	carbon source	1.6136171	0	1.0						OG13317	2.0	never_essential	False				tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC | Sugar phosphate permease | Autotransporter adhesin	0.715591038182712	0.48539925000000006	0.3416666666666667	0.4	0.0	0.0	0.44999999999999996	0.31468314583333334
Cup4G11	RR42_RS24460	hypothetical protein	hypothetical	2.2289479	carbon source	1.2827873	0	1.0	NZ_CP010537.1_733	False	True	M028	PF08028				False		1.0	DUF3701			0.37861848750000004	0.0	0.6499999999999999	0.4	0.0	0.3	0.31465462187500004
pseudo1_N1B4	Pf1N1B4_3590	hypothetical protein	hypothetical	3.9874918	carbon source	3.9874918	0	5.0									False				3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41) | Exopolysaccharide production protein ExoZ | Fe(2+)/alpha-ketoglutarate-dependent dioxygenase LpxO	0.959700999780483	0.598436475	0.0	0.4	0.0	0.0	0.85	0.31460911875
SynE	Synpcc7942_0667	hypothetical protein	hypothetical	2.066147			0		CP088958.1_677	True	False						False		1.0	DUF6679			0.258268375	0.0	0.35	1.0	0.0	0.3	0.31456709375
azobra	AZOBR_RS30935	hypothetical protein	hypothetical	2.384211	carbon source	1.1685979	0	1.0	NZ_CP022262.1_510	False	True						False		1.0	Ribonuc_L-PSP	carbon monoxide dehydrogenase | 3-hydroxyacyl-CoA dehydrogenase | potassium transporter CPA	0.539636255046797	0.39802637500000004	0.0	0.55	0.4	0.0	0.44999999999999996	0.31450659375
PS	Dsui_1044	hypothetical protein	hypothetical	2.0638735			0		JAEWZZ010000220.1_5	True	False						False		1.0	CHAT			0.2579841875	0.0	0.35	1.0	0.0	0.3	0.314496046875
pseudo1_N1B4	Pf1N1B4_5307	hypothetical protein	hypothetical	2.0610728	stress	1.0613796	0	1.0	NZ_LUKJ01000002.1_95	False	True						False				hypothetical protein | Putative FMN hydrolase (EC 3.1.3.-); 5-Amino-6-(5'-phosphoribitylamino)uracil phosphatase | Flagellar biosynthesis protein FlgN	0.463471484408347	0.35763409999999995	0.0	0.4	0.4	0.0	0.85	0.314408525
PV4	5210469	hypothetical protein (RefSeq)	hypothetical	3.0168884			0		NZ_CP080418.1_2937	True	False						False						0.37711105	0.0	0.2	1.0	0.0	0.3	0.31427776250000006
Cola	Echvi_2937	Uncharacterized conserved protein	uncharacterized	2.5894473	carbon source	1.7740338	0	2.0						OG04449	8.0	never_essential	False		1.0	rhaM	Domain of Unknown Function (DUF1080). | Choline dehydrogenase and related flavoproteins | META domain.	0.33833797816794	0.42368091249999995	0.4666666666666667	0.35	0.0	0.0	0.44999999999999996	0.31425356145833333
pseudo1_N1B4	Pf1N1B4_5269	hypothetical protein	hypothetical	2.0556085	stress	1.5754166	0	1.0	NZ_JACNDV010000002.1_332	False	True						False				FIG00954879: hypothetical protein | Nucleoside-specific channel-forming protein Tsx precursor | Isoquinoline 1-oxidoreductase beta subunit (EC 1.3.99.16)	0.49446883837292	0.35695106249999997	0.0	0.4	0.4	0.0	0.85	0.314237765625
RalstoniaPSI07	RPSI07_RS21940	hypothetical protein	hypothetical				0		NZ_CP022770.1_2803	True	False			OG15148	4.0	universally_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
WCS417	GFF2336	hypothetical protein	hypothetical				0		NZ_JABSNT010000008.1_202	True	False			OG11701	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaPSI07	RPSI07_RS13350	hypothetical protein	hypothetical				0		NZ_CP014702.1_1100	True	False			OG14759	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaPSI07	RPSI07_RS13150	hypothetical protein	hypothetical				0		NZ_CP022757.1_972	True	False			OG15330	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaPSI07	RPSI07_RS07815	hypothetical protein	hypothetical				0		NZ_CP022777.1_1490	True	False			OG14794	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaPSI07	RPSI07_RS11885	hypothetical protein	hypothetical				0		NZ_CP022757.1_747	True	False			OG14984	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaPSI07	RPSI07_RS15940	hypothetical protein	hypothetical				0		NZ_CP022788.1_1490	True	False			OG15364	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
PV4	5208230	hypothetical protein (RefSeq)	hypothetical				0		NZ_LVDJ01000002.1_24	True	False			OG05816	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaBSBF1503	RALBFv3_RS12305	hypothetical protein	hypothetical				0		NZ_CDRX01000001.1_1572	True	False			OG15519	4.0	universally_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaBSBF1503	RALBFv3_RS12300	hypothetical protein	hypothetical				0		NZ_CDLZ01000001.1_3906	True	False			OG15261	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS15825	hypothetical protein	hypothetical				0		NZ_QKYS01000045.1_29	True	False			OG15102	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
pseudo6_N2E2	Pf6N2E2_4017	hypothetical protein	hypothetical				0		NZ_FPAL01000026.1_36	True	False			OG16774	4.0	universally_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS04630	hypothetical protein	hypothetical				0		NZ_JACWQA010000009.1_37	True	False			OG14979	4.0	universally_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS07575	hypothetical protein	hypothetical				0		NZ_CP051169.1_1575	True	False			OG15216	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS07415	hypothetical protein	hypothetical				0		NZ_CP051171.1_2004	True	False			OG14935	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS04820	hypothetical protein	hypothetical				0		NZ_JAJLJC010000031.1_33	True	False			OG15308	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS18750	hypothetical protein	hypothetical				0		NZ_CP051172.1_549	True	False			OG14808	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS19615	hypothetical protein	hypothetical				0		NZ_CP051172.1_419	True	False			OG14958	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS21130	hypothetical protein	hypothetical				0		NZ_JACWPT010000025.1_41	True	False			OG14624	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaGMI1000	RS_RS14410	hypothetical protein	hypothetical				0		NZ_JACWON010000123.1_6	True	False			OG14920	4.0	universally_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
psRCH2	GFF815	hypothetical protein	hypothetical				0		NZ_BDJA01000001.1_797	True	False			OG16808	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaBSBF1503	RALBFv3_RS15545	hypothetical protein	hypothetical				0		NZ_MXAM01000003.1_3	True	False			OG15002	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaPSI07	RPSI07_RS01345	hypothetical protein	hypothetical				0		NZ_CP022799.1_267	True	False			OG14808	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
WCS417	GFF2788	hypothetical protein	hypothetical				0		NZ_WKEY01000039.1_32	True	False			OG16697	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
acidovorax_3H11	Ac3H11_3527	hypothetical protein	hypothetical				0		NZ_LUKZ01000029.1_79	True	False			OG12802	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
RalstoniaBSBF1503	RALBFv3_RS24290	hypothetical protein	hypothetical				0		NZ_AAKL01000075.1_24	True	False			OG14912	4.0	variably_essential	True						0.15	0.3833333333333333	0.2	1.0	0.0	0.1	0.3141666666666667
