#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_VKES01001123.1_1	78	virB4	conjugative transfer ATPase		GO:0005524	COG3451,U	WP_150318470.1	UPI001239E9D6	UniRef100_UPI00123BE34E,UniRef50_C5BDH3,UniRef90_A0A2A2M9C6
DELG01000016.1_469	286		cysteine synthase						UniRef50_A0A0H3DTU4
NZ_JAFLXG010000011.1_173	351	recA	recombinase RecA		GO:0003677,GO:0003684,GO:0003697,GO:0005524,GO:0005829,GO:0006281,GO:0006310,GO:0008094,GO:0009432,GO:0016887,GO:0140664	COG0468,L	WP_223026455.1	UPI001CA62DC4	UniRef100_UPI001CA62DC4,UniRef50_Q01953,UniRef90_Q01953
NZ_BCBB01000091.1_1	24		hypothetical protein						
NZ_VKUK01000390.1_1	86		hypothetical protein				WP_163333606.1	UPI0013D453AA	UniRef100_UPI0013D453AA,UniRef50_UPI0013D453AA,UniRef90_UPI0013D453AA
NC_014500.1_255	64		YlcI/YnfO family protein				WP_033111531.1	UPI0002EC5A45	UniRef100_UPI0002EC5A45,UniRef50_D3VDA1,UniRef90_UPI0002EC5A45
NZ_PESZ01000019.1_49	111		Shufflon-specific recombinase						UniRef50_A0A0P9P7S9,UniRef90_UPI001E5B5B8C
NZ_LJRN01000118.1_9	289		ATPase				WP_011104981.1	UPI00000092B1	UniRef100_Q87X31,UniRef50_A0A3M4VTQ3,UniRef90_F3GBP6
NC_010681.1_3923	325	lysR	DNA-binding transcriptional regulator, LysR family				WP_012434860.1	UPI0000E7B1FA	UniRef100_B2T7R4,UniRef50_K9DA01,UniRef90_A0A1M6LMK3
NZ_JAFHGM010000055.1_1	194		hypothetical protein						
NZ_VDVA01000001.1_304	305		Xylose isomerase-like TIM barrel domain-containing protein					UPI000E74A505	UniRef100_A0A374WKK1,UniRef50_I0PYF4,UniRef90_I0PYF4
NZ_KI535595.1_162	88		hypothetical protein				WP_023317938.1	UPI0003BF17AC	UniRef100_UPI0003BF17AC,UniRef50_A0AAT9UYA0,UniRef90_A0AB38P0C1
NZ_LT629788.1_4043	187		Membrane-bound lytic murein transglycosylase F				WP_064364710.1	UPI0006CD70FE	UniRef100_A0A2U1R5E0,UniRef50_A0A5E6Y3Z3,UniRef90_A0A5E6P448
NVUZ02000090.1_18	199	nthA	nitrile hydratase subunit alpha	4.2.1.84	GO:0018822,GO:0046914,GO:0050898		WP_277379403.1	UPI000C1149DA	UniRef100_UPI000C1149DA,UniRef50_P13448,UniRef90_A5W402
NZ_AQPL01000085.1_19	366	hisC	histidinol-phosphate transaminase	2.6.1.9	GO:0000105,GO:0004400		WP_020202046.1	UPI0003621E53	UniRef100_UPI0003621E53,UniRef50_Q845V2,UniRef90_H1S8A0
NZ_CP022260.1_764	80		hypothetical protein				WP_129557267.1	UPI000D6025F7	UniRef100_UPI000D6025F7,UniRef50_UPI000D6025F7,UniRef90_UPI000D6025F7
NZ_FMUZ01000032.1_34	1112		histidine kinase						UniRef50_A0A5E7V9L7
NZ_QONR01000102.1_4	123		Phage tail protein				WP_115440106.1	UPI000E1E1B59	UniRef100_UPI0022B6E5C8,UniRef50_A0AAP7TXK0,UniRef90_A0A8T3L8I5
NZ_JACAQO010000009.1_493	262	araC	AraC family transcriptional regulator				WP_016976952.1	UPI0002D3C7E8	UniRef100_UPI0002D3C7E8,UniRef50_A0A0C5DR97,UniRef90_A0A0H5AAL0
NZ_VATR01000034.1_24	336	tdh	Dehydrogenase			COG1063,ER	WP_130216180.1	UPI001029B52A	UniRef100_UPI001029B52A,UniRef50_A0A5N6A597,UniRef90_E2QIQ9
NZ_JAEIKQ010000039.1_3	64		hypothetical protein				WP_003190284.1	UPI00025FDE68	UniRef100_A0A3M5VNF5,UniRef50_A0A031IZ70,UniRef90_A0A0J8INW1
NZ_BRJL01000538.1_1	76		RlmF-related methyltransferase				WP_251267788.1	UPI00203A7D73	UniRef100_UPI00203A7D73,UniRef50_A0A2X3JMT3,UniRef90_UPI00203A7D73
NZ_JAGYGL010000008.1_40	274	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	2.8.1.-	GO:0000049,GO:0000287,GO:0005524,GO:0005737,GO:0008033,GO:0016783,GO:0034227,GO:0051539		WP_017527209.1	UPI000304F75A	UniRef100_A0A2H2YJN5,UniRef50_Q5F956,UniRef90_C3JY43
NZ_CP022260.1_691	532	wcaJ	undecaprenyl-phosphate glucose phosphotransferase	2.7.8.31	GO:0016780	COG2148,M			UniRef50_A0A060DQ96,UniRef90_A0A060DQ96
OW969875.1_865	176		site-specific DNA-methyltransferase (adenine-specific)						UniRef50_A0A2Z2FAY4
NZ_FYDK01000002.1_70	175		TRAP transporter small permease protein				WP_032889944.1	UPI00044583E7	UniRef100_A0A031ISB6,UniRef50_A0A3M6HC01,UniRef90_C3JYM3
NZ_JAHWRS010000001.1_874	113		hypothetical protein						
NZ_JALJWB010000001.1_2168	93		DUF3077 domain-containing protein				WP_253559617.1	UPI0020A1D722	UniRef100_UPI0020A1D722,UniRef50_A0A191YR04,UniRef90_J3FLJ3
NZ_JPIR01000450.1_1	38		hypothetical protein						
NZ_JAENSS010000023.1_5	183		Resolvase				WP_153330886.1	UPI00129729E2	UniRef100_A0A7X1XJC2,UniRef50_P22996,UniRef90_A0A7X1XJC2
NZ_CP015225.1_2967	94		30S ribosomal protein S3				WP_063322675.1	UPI0007ADDC3D	UniRef100_A0A160A0K6,UniRef50_A0A923JLW3,UniRef90_A0A1G5ZQD2
NZ_WKAT01000098.1_6	133	cueR	Cu(I)-responsive transcriptional regulator		GO:0003677,GO:0003700,GO:0005507,GO:0045893,GO:0046688		WP_017134706.1	UPI0002F7F8F5	UniRef100_A0A1H3LP54,UniRef50_A0A1N7SLU0,UniRef90_A0A0P9BFY0
NZ_MOBZ01000118.1_1	98		hypothetical protein						
NZ_CP021235.1_619	372		Alanine racemase				WP_036775056.1	UPI0005639222	UniRef100_A0A1X9YNQ8,UniRef50_A0A081BW36,UniRef90_A0A1X9YNQ8
NZ_POWG01000015.1_5	565		Flagellar hook-associated protein 2				WP_038529254.1	UPI00049A9873	UniRef100_A0A2K1FZT6,UniRef50_A0A5A9GMJ1,UniRef90_A0A4D8R8D4
NZ_RBSX01000202.1_5	325		Prophage PssSM-03, putative tail length tape measure protein				WP_239689876.1	UPI000A92F87C	UniRef100_A0A0N8R369,UniRef50_A0A0N8R369,UniRef90_A0A0N8R369
NZ_VZQE01000045.1_8	98	ygiN	Antibiotic biosynthesis monooxygenase			C,COG1359	WP_051146724.1	UPI000687F8F4	UniRef100_UPI000687F8F4,UniRef50_A0A0F5JT37,UniRef90_A0A0H3FKB0
BBKD01000047.1_42	103	rpsJ_V57L	30S ribosomal protein S10		GO:0000049,GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:1990904	COG0051,J	WP_001181005.1	UPI000005A7ED	UniRef100_A8AQM1,UniRef50_Q889X2,UniRef90_A8AQM1
NZ_AZQQ01000080.1_44	189		ABM domain-containing protein				WP_033057908.1	UPI00045C6B59	UniRef100_A0A059L0N0,UniRef50_A0A1G5NBX9,UniRef90_J3HIM5
NZ_CP099610.1_895	322	dmlR	HTH-type transcriptional regulator DmlR				WP_042607688.1	UPI0005AF416B	UniRef100_A0A423NTJ3,UniRef50_A0A0Q0EQX7,UniRef90_A0A423N9S8
NZ_AKJR01000172.1_14	741	ppk1	polyphosphate kinase 1	2.7.4.1	GO:0005524,GO:0006799,GO:0008976,GO:0009358,GO:0046872	COG0855,P	WP_007911143.1	UPI000272391B	UniRef100_A0A9E6NQ21,UniRef50_P0DP44,UniRef90_Q88CG4
NJFP02000001.1_83	149		recombinase family protein						UniRef50_A0A1D8RSC4,UniRef90_UPI001C93CCFF
NZ_LIHX01000098.1_12	74		hypothetical protein						
NZ_RBVG01000017.1_2	272		Lipoprotein					UPI0006E70BE0	UniRef100_A0A0N8RMS0,UniRef50_A0A0Q0E441,UniRef90_A0A3M3YS55
NZ_LN651281.1_417	385		hypothetical protein						
NZ_JAAWVE010000004.1_59	92		hypothetical protein						UniRef50_UPI0036463F8E
NZ_CAJCKL010000225.1_1	68		hypothetical protein						
NZ_CP027758.1_3002	520		AAA domain-containing protein				WP_206426315.1	UPI0019D1C299	UniRef100_UPI0019D1C299,UniRef50_A0A950AFU4,UniRef90_UPI0019D1C299
NZ_CAAHGM010000010.1_9	246	traK	type-F conjugative transfer system secretin TraK				WP_136049891.1	UPI00109CFEE0	UniRef100_UPI00109CFEE0,UniRef50_A0A2T4XTT8,UniRef90_A0A2T4XTT8
NZ_CP023467.1_1465	159		Type VI secretion system effector, Hcp1 family				WP_071604512.1	UPI0008FBF183	UniRef100_UPI0008FBF183,UniRef50_A0AAX2I330,UniRef90_C6CMZ9
NZ_RPKS01000126.1_20	226		ABC transporter substrate-binding protein						UniRef50_UPI0030F20DA5
JABWNH020000132.1_5	321	birA	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	6.3.4.15	GO:0000976,GO:0003676,GO:0003677,GO:0004077,GO:0005524,GO:0005737,GO:0006355,GO:0006768,GO:0009102,GO:0009374,GO:0017053,GO:0036211,GO:0042803	COG1654,K	WP_000654625.1	UPI0002BC1E1C	UniRef100_UPI0002BC1E1C,UniRef50_P06709,UniRef90_P06709
NZ_JACCAU010000001.1_2435	362		Outer membrane protein OmpA-like peptidoglycan-associated protein				WP_179759345.1	UPI0015C91DAE	UniRef100_A0A7Z0B007,UniRef50_A0A6J5KDA3,UniRef90_A0A7Z0B007
NZ_CP054880.1_2776	8512	solG	solanimycin non-ribosomal peptide synthetase SolG				WP_175552661.1	UPI0015876859	UniRef100_A0A7H8GC62,UniRef50_A0A7H8GC62,UniRef90_A0A7H8GC62
NZ_CP010537.1_726	187		TetR/AcrR family transcriptional regulator						UniRef50_UPI001428D65D,UniRef90_UPI00130EDC17
NZ_BDAA01000017.1_31	130	rpsH	30S ribosomal protein S8		GO:0003735,GO:0005737,GO:0005840,GO:0006412,GO:0019843,GO:1990904		WP_010566853.1	UPI0001296F64	UniRef100_C3K2W2,UniRef50_A0T0J2,UniRef90_Q4K547
NC_007005.1_1259	369	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	1.17.7.1,1.17.7.3	GO:0005506,GO:0008152,GO:0016114,GO:0019288,GO:0046429,GO:0051539,GO:0141197	COG0821,I	WP_004406481.1	UPI0000395304	UniRef100_Q4ZX23,UniRef50_P62620,UniRef90_Q886Z0
KB976096.1_27	465	zraS	two-component system sensor histidine kinase ZraS	2.7.13.3	GO:0000155,GO:0004673,GO:0005524,GO:0005886,GO:0007165,GO:0016020,GO:0016310,GO:0036460,GO:0071284,GO:0071294		WP_016159842.1	UPI00032D78A1	UniRef100_UPI00032D78A1,UniRef50_P14377,UniRef90_P14377
NZ_RPDR01000009.1_52	134		Integrating conjugative element protein, PFL_4709 family				WP_126026986.1	UPI000F7F28A9	UniRef100_UPI000F7F28A9,UniRef50_A8G8L8,UniRef90_D4E1K7
NZ_JACWPZ010000166.1_7	319		hypothetical protein						
NZ_JAHBDH010000119.1_26	206	narL	Nitrate/nitrite response regulator protein NarL						UniRef50_A0A5P9C8L7,UniRef90_A0A5E7WJQ4
MLEG01000007.1_70	428	eno	phosphopyruvate hydratase	4.2.1.11	GO:0000015,GO:0000287,GO:0004634,GO:0005576,GO:0006096,GO:0009986	COG0148,G	WP_005736198.1	UPI000208D13C	UniRef100_A0A3M4RJV6,UniRef50_P0A6P9,UniRef90_Q886M3
NZ_SOCQ01000017.1_35	253		CN hydrolase domain-containing protein				WP_134177495.1	UPI0010661966	UniRef100_A0A4R7UYF2,UniRef50_A0A0C5E784,UniRef90_A0A5E7SCU0
NZ_JACDUK010000003.1_9	41		hypothetical protein						
NZ_JAFFSN010000046.1_13	185	hutD	HutD family protein				WP_023329012.1	UPI0003BE4F82	UniRef100_A0A378H5I9,UniRef50_S3IT89,UniRef90_A0A0H3H3X3
NZ_BMZY01000074.1_3	1113		hemagglutinin repeat-containing protein						UniRef50_UPI0035A234BD
NZ_PIOG01000033.1_1	93		hypothetical protein						
NZ_LYDO01000035.1_26	73		Orf21				WP_004206918.1	UPI000268930C	UniRef100_A0A2L1F4L9,UniRef50_F1CNP6,UniRef90_A0A3S7HPS4
NZ_JAMHJZ010000002.1_546	48		Transposase						UniRef50_A0A378AVM7
NZ_QAJQ01000039.1_56	338	murB	UDP-N-acetylmuramate dehydrogenase	1.3.1.98	GO:0008762,GO:0071949		WP_124562584.1	UPI000F5A1CFE	UniRef100_A0A3N7ETN0,UniRef50_F2IDV6,UniRef90_A0A1G6TIX5
NZ_QIXT01000011.1_62	42		General secretion pathway protein I						UniRef50_A0A919I1T8
NZ_LVUK01000148.1_6	275		abortive infection system antitoxin AbiGi family protein				WP_063418073.1	UPI0007B34762	UniRef100_UPI0007B34762,UniRef50_A0AAJ6LP32,UniRef90_UPI001EDAE282
NZ_JAMJIQ010000009.1_62	124		Helix-turn-helix transcriptional regulator				WP_071667185.1	UPI0008FCECB2	UniRef100_A0A9N8CUT1,UniRef50_A8AED9,UniRef90_A0A7X1EJU7
NZ_CP041189.1_1342	98	fliT	Flagellar protein FliT				WP_027603846.1	UPI0004862CC5	UniRef100_A0AAP9A0I6,UniRef50_J3DMD8,UniRef90_W2DSF6
NZ_WFLP01000066.1_9	83		Prophage protein				WP_000981001.1	UPI00025B1D38	UniRef100_A0A1M0T6Z0,UniRef50_P07010,UniRef90_A0A140N7U5
NZ_VLIH01000001.1_575	129	hrcQb	Type III secretion protein HrcQb		GO:0003774,GO:0005737,GO:0009425,GO:0050918,GO:0071978	COG1886,NU	WP_024662113.1	UPI00041F0F1E	UniRef100_A0A6B2ARK3,UniRef50_Q60235,UniRef90_Q60235
NZ_JAHBDS010000063.1_148	98		Short-chain dehydrogenase				WP_109786973.1	UPI000D6D3E92	UniRef100_A0A2V2ACS5,UniRef50_J3A6R1,UniRef90_A0A423IFC1
NZ_VWTC01000008.1_2	240		PFL_4669 family integrating conjugative element protein				WP_000818555.1	UPI0001604A11	UniRef100_A0AA38E269,UniRef50_A1JQ53,UniRef90_A0AA38E269
JAGLCV010000421.1_1	35		hypothetical protein						
DXOP01000220.1_2	60	rpmD	50S ribosomal protein L30		GO:0003735,GO:0006412,GO:0015934	COG1841,J	WP_002566496.1	UPI00015EA374	UniRef100_R0BB86,UniRef50_F7V4U4,UniRef90_R0BB86
NZ_OVDM01000001.1_340	372		relaxase/mobilization nuclease domain-containing protein						UniRef50_A8AM84,UniRef90_UPI00345D7D31
NZ_CP079218.1_1335	147	marR	DNA-binding transcriptional regulator, MarR family				WP_219078047.1	UPI001C567A11	UniRef100_UPI001C567A11,UniRef50_A0A1I1QHW7,UniRef90_A0A1I0SNA9
NZ_JACWOX010000127.1_1	183	pilT	Twitching motility protein PilT				WP_197340158.1	UPI0018D1D233	UniRef100_A0A7U7JEY9,UniRef50_A0A401K4M0,UniRef90_A0A7U7JEY9
NZ_CDLW01000001.1_3764	805		calcium-binding protein	3.4.24.40			WP_328514856.1	UPI002E23FB83	UniRef100_UPI002E23FB83,UniRef50_A0A1J5R158,UniRef90_UPI00057FD34B
NZ_CP066169.2_3281	110		Carboxymuconolactone decarboxylase-like domain-containing protein				WP_186751911.1	UPI0016483427	UniRef100_UPI0016483427,UniRef50_A0A024HKQ3,UniRef90_J3F8D7
NC_014500.1_4066	263	wcaA	Lipopolysaccharide core biosynthesis glycosyl transferase kdtX	2.4.1.-		COG0463,M	WP_013319932.1	UPI0001E33645	UniRef100_E0SLL3,UniRef50_Q9XC90,UniRef90_E0SLL3
NZ_CABVGY010000028.1_6	415		ABC transmembrane type-1 domain-containing protein				WP_095964075.1	UPI000BB2F16C	UniRef100_A0A5E6VXQ4,UniRef50_A0A0S4X0U0,UniRef90_A0A3M3E8A1
NZ_CAKLBP010000002.1_460	302		ATP-binding cassette domain-containing protein				WP_231458932.1	UPI001E338671	UniRef100_UPI001E338671,UniRef50_A0A110B4E3,UniRef90_A0A520B529
NZ_APHV01000018.1_2	212	fixH	FixH family protein						UniRef50_UPI0009DB9424,UniRef90_UPI0009DB9424
NZ_JAEKDC010000007.1_93	430		Porin domain-containing protein	3.4.21.-			WP_115127584.1	UPI000DFE1E07	UniRef100_A0A7Y0VVL1,UniRef50_A0A7Y9W0H2,UniRef90_A0A3M3X2V4
NZ_MSDL01000079.1_56	1399	rpoC	DNA-directed RNA polymerase subunit beta'	2.7.7.6	GO:0000287,GO:0000428,GO:0001054,GO:0001055,GO:0001056,GO:0001057,GO:0001058,GO:0001066,GO:0003677,GO:0003899,GO:0006351,GO:0008270	COG0086,K	WP_003194653.1	UPI00025E9005	UniRef100_A0A0R3CL62,UniRef50_Q3J8Q8,UniRef90_Q9HWC9
NZ_MRCS01000022.1_73	260	fliR	flagellar biosynthetic protein FliR		GO:0006605,GO:0016020,GO:0044780		WP_095944069.1	UPI000BB2D99E	UniRef100_A0A5E7VA82,UniRef50_Q9I3Q3,UniRef90_J2U863
NZ_NOWT01000002.1_146	506	dinP	DNA polymerase			COG0389,L	WP_094301814.1	UPI000B954171	UniRef100_A0A235HJJ5,UniRef50_A0A2K1G5Y0,UniRef90_A0A2K1G5Y0
NZ_PXKK01000955.1_1	70		hypothetical protein						UniRef50_UPI0030F502E9
NZ_VWPA01000064.1_145	314		Glycine zipper family protein				WP_083353626.1	UPI00087AB8C6	UniRef100_UPI00087AB8C6,UniRef50_A0A1H3U3P2,UniRef90_A0A031FPH5
NZ_CP009048.1_1596	403	narK	Nitrate/nitrite transporter			COG2223,P	WP_038608809.1	UPI0004F71B29	UniRef100_A0A077FBW5,UniRef50_Q9I2V9,UniRef90_Q88L43
NZ_CP077080.1_4890	137		Tautomerase family protein				WP_030140259.1	UPI000348444F	UniRef100_UPI000348444F,UniRef50_G9A6C2,UniRef90_A0A7V8UFL6
NZ_JADRUN010000040.1_3	388		phage tail protein						UniRef50_A0A564M9T5,UniRef90_UPI0021CA14DB
NZ_VEWN01000003.1_36	804	yfgM	Tetratricopeptide repeat protein			COG2976,T	WP_247887653.1	UPI001251BEAC	UniRef100_A0A5B0KY15,UniRef50_G7ZHN5,UniRef90_A0A5B0KY15
NZ_JAKMMH010000013.1_75	88		hypothetical protein						
NZ_JACYNJ010000014.1_177	446		LLM class flavin-dependent oxidoreductase	1.14.-.-			WP_191956493.1	UPI00178406C1	UniRef100_A0AAE2Q139,UniRef50_N9CTP0,UniRef90_I4K4E4
NZ_JACYWN010000003.1_158	66		Phage protein				WP_181282685.1	UPI0015E70A75	UniRef100_A0AAE2Q1V7,UniRef50_A0A3G7Y739,UniRef90_A0A1H2HGH7
NZ_VTUB01000177.1_1	115	ygiW	Protein YgiW						UniRef50_P0ADU5
NZ_CP022411.1_3312	645		Colicin I receptor				WP_127928359.1	UPI000FDF1135	UniRef100_UPI000FDF1135,UniRef50_A0A0B7D8T9,UniRef90_A0A0B7D8T9
DPLI01000104.1_3	345	mreB	rod shape-determining protein MreB			COG1077,DZ	WP_003255163.1	UPI00005FD79A	UniRef100_Q88PB7,UniRef50_P0A9X4,UniRef90_W9T718
NZ_LR607380.1_4549	69		hypothetical protein						
NZ_LVUC01000124.1_12	443		D-galactonate transporter				WP_048330724.1	UPI00065239EA	UniRef100_A0AAW9LX47,UniRef50_A0A1W6YJI0,UniRef90_A0A486W150
NZ_PDII01000076.1_3	67		transposase family protein						UniRef50_UPI00050A51F1,UniRef90_UPI000E074AA3
NZ_JAJPOH010000009.1_100	326		Integrase				WP_248696473.1	UPI00200A9023	UniRef100_UPI00200A9023,UniRef50_A0A5E6QX48,UniRef90_A0A2G0YRA8
NZ_JAHBDE010000044.1_220	251		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase				WP_150813087.1	UPI000FBB85CD	UniRef100_UPI000FBB85CD,UniRef50_A0A380U2A2,UniRef90_A0A5E6TU33
SZVK01000002.1_9	438		Integrase				WP_000290296.1	UPI00016D577C	UniRef100_UPI0002637925,UniRef50_R8WRY1,UniRef90_A0A1E5M3A5
NZ_QPBR01000016.1_157	101		Membrane protein						UniRef50_A4V7A7,UniRef90_A0A1D3K7F2
NC_009092.1_1059	158		Positive regulator of sigma(E), RseC/MucC				WP_011864855.1	UPI00005D906A	UniRef100_A3QBS4,UniRef50_Q8EH84,UniRef90_A3QBS4
NZ_WKAV01000001.1_87	239		Phospholipase				WP_058392045.1	UPI00072F2F85	UniRef100_A0A9Q4A9X0,UniRef50_A0A3M3E7G6,UniRef90_W0MWI7
NZ_FOJM01000009.1_219	83		Putative endonuclease				WP_090984187.1	UPI0008E0179B	UniRef100_A0A1I0TGT6,UniRef50_U2I116,UniRef90_A0A1I0TGT6
NZ_CABVIW010000006.1_211	131		DUF2946 domain-containing protein				WP_099455456.1	UPI000C1267BA	UniRef100_UPI000C1267BA,UniRef50_A0A1H0JEI6,UniRef90_A0A1H0JEI6
CAESBJ010000046.1_36	42		hypothetical protein						
NZ_AGNQ01000046.1_16	44		hypothetical protein						
NZ_PCQM01000010.1_86	331	cdhR	HTH-type transcriptional regulator CdhR					UPI000CFFDDBC	UniRef100_A0A2S8Y5Q9,UniRef50_A0A024HN60,UniRef90_A0A2N7R9H6
NZ_LJQC01000890.1_6	30		hypothetical protein						
DKLI01000121.1_10	208		hypothetical protein						
NZ_CABVHB010000012.1_51	531		DUF2357 domain-containing protein				WP_154946920.1	UPI001253FD7B	UniRef100_A0A5E6SGC8,UniRef50_A0A1U9PT07,UniRef90_A0A5E6SGC8
NZ_LJPR01000103.1_78	789		Phage integrase family protein				WP_081028629.1	UPI0006E53CC3	UniRef100_UPI0006E53CC3,UniRef50_A0A0P9LSK0,UniRef90_F3FJY3
NZ_JACARK010000178.1_9	92		hypothetical protein						
NZ_JAJLIW010000054.1_26	68		Phage tail protein				WP_193034631.1	UPI0018664B33	UniRef100_A0AA92K1W1,UniRef50_A0A0C5E3Z1,UniRef90_A0AA92K1W1
JAIJIV010000268.1_3	163		hypothetical protein						UniRef50_UPI003076236D
NZ_PTSF01000001.1_298	45	ylcG	YlcG family protein						UniRef50_A0A1X3JLM7,UniRef90_A0AAN5H1X1
NZ_CP023467.1_721	485	melB	Xyloside transporter XynT			COG2211,G	WP_038910281.1	UPI0003A96433	UniRef100_UPI0003A96433,UniRef50_C6D948,UniRef90_E0SMK9
NZ_CP099598.1_464	898		Cyclic di-GMP phosphodiesterase Gmr				WP_056787453.1	UPI0006F34BA4	UniRef100_A0A5E7NMH2,UniRef50_Q9HUF2,UniRef90_A0A0B7D3M1
NZ_WJFJ01000142.1_1	20		hypothetical protein						
NZ_JAAMRA010000033.1_3	72		hypothetical protein						UniRef50_A0A2S3X517,UniRef90_A0A2S3X517
JABULD010000552.1_7	90		Ferredoxin						UniRef50_I4N4I5
NZ_JACCAS010000002.1_2318	412	ugpB	putative sugar-binding periplasmic protein			COG1653,G	WP_179746450.1	UPI0015C791B2	UniRef100_A0A7Z0BBR9,UniRef50_I4YQB6,UniRef90_B2TFW6
NZ_CABVHR010000027.1_54	235		HPP family protein				WP_150756059.1	UPI0012411BAE	UniRef100_UPI0012411BAE,UniRef50_A0A3M3EK98,UniRef90_A0A0Q8HEP3
NZ_POFS01000200.1_3	542		VWFA domain-containing protein				WP_024072714.1	UPI0003D62E55	UniRef100_UPI0003D62E55,UniRef50_A0A166NCT3,UniRef90_A0A0H5AAN9
NZ_CP045701.2_2830	299		NodB-like y domain-containing protein				WP_058545992.1	UPI000731F4BC	UniRef100_A0AAJ3FZ90,UniRef50_A0A5E6PLC2,UniRef90_F2KG57
NZ_QQWP01000010.1_180	169		hypothetical protein						
NZ_LGKX01000043.1_309	284	lepB	signal peptidase I	3.4.21.89	GO:0004252,GO:0006465,GO:0009306,GO:0016020	COG0681,U	WP_002554908.1	UPI0000575DF4	UniRef100_A0A0N8T0W7,UniRef50_A0A345RKU8,UniRef90_A0A3M4VVU7
DKLI01000175.1_6	160	hisH	Imidazole glycerol phosphate synthase subunit HisH						UniRef50_A0A376KSK6
NZ_OVED01000025.1_50	105		transposase						UniRef50_UPI0006174F8C
NZ_CABVIB010000020.1_88	263		Carnitinyl-CoA dehydratase				WP_150703784.1	UPI00123EF750	UniRef100_A0A5E7DFD0,UniRef50_A0A5B7ULI3,UniRef90_A0A5E7U2H8
CABGOU010000040.1_15	72		hypothetical protein				WP_347008459.1	UPI00321A162D	UniRef100_UPI00321A162D,UniRef50_UPI0010C43102,UniRef90_UPI00321A162D
SRXQ01000005.1_236	210		Putative threonine efflux protein				WP_094065656.1	UPI000B8C4D05	UniRef100_UPI000B8C4D05,UniRef50_A0A3M4LMK6,UniRef90_J3GNP5
NZ_FLDE01000001.1_743	28		hypothetical protein						
NZ_CP073104.1_785	201	rutR	HTH-type transcriptional regulator RutR				WP_212622126.1	UPI001BB0D664	UniRef100_UPI001BB0D664,UniRef50_A0A2N7R815,UniRef90_A0A2N7R815
NZ_NHSX01000201.1_1	47		hypothetical protein						
NZ_JAEKCU010000002.1_284	146		3'-5' exoribonuclease				WP_198799445.1	UPI0018E8B66E	UniRef100_UPI0018E8B66E,UniRef50_A0A109L8D9,UniRef90_A0A109L8D9
NZ_VKDX01000162.1_1	69		hypothetical protein						
NZ_CP059453.1_153	401	caiB	CoA transferase			COG1804,I	WP_237908082.1	UPI001EDB8473	UniRef100_UPI001EDB8473,UniRef50_A0A4Q9QYM1,UniRef90_A0A5B0KPX2
NZ_LUKZ01000012.1_334	770		histidine kinase				WP_063461365.1	UPI0007B4F806	UniRef100_A0A165KDR6,UniRef50_A0A2G6Y3Y4,UniRef90_A0A235EGY1
NZ_QPDY01000004.1_22	251		RiboL-PSP-HEPN domain-containing protein				WP_232829595.1	UPI000F3CAC03	UniRef100_A0A3M6GE64,UniRef50_A0A4Q6CAY4,UniRef90_A0A3M6GE64
NZ_PDKZ01000002.1_112	301		Cation diffusion facilitator family transporter				WP_098968404.1	UPI000BFD5EAE	UniRef100_A0A2C5WGT0,UniRef50_A0A5M9IU70,UniRef90_A0A1K1UPB8
NC_013061.1_1975	521	bcp	Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen			COG1225,O	WP_015807807.1	UPI00019ECEDF	UniRef100_C6XWB4,UniRef50_C6XWB4,UniRef90_C6XWB4
NZ_NOWT01000002.1_109	111		hypothetical protein						UniRef50_A0A235HKM9,UniRef90_UPI001177FD67
NZ_PEMX01000029.1_49	206		hypothetical protein						
NZ_JAHXRN010000013.1_24	174	lspA	signal peptidase II	3.4.23.36	GO:0004190,GO:0005886,GO:0006508,GO:0009306		WP_014576059.1	UPI0001F236D3	UniRef100_E4PNF9,UniRef50_A0A1Q8SRR3,UniRef90_A0A5M3PSG6
NZ_CP022411.1_2308	120		RNA pyrophosphohydrolase				WP_127926833.1	UPI000FDE209B	UniRef100_A0A7Z2RCH1,UniRef50_A0A0C5E6T4,UniRef90_A0A5E7U9T1
NZ_CP010617.1_2112	156	mnaT	Acetyltransferase, GNAT family			COG1247,E	WP_027246933.1	UPI0004235844	UniRef100_UPI0004235844,UniRef50_A0AAC9Z7R6,UniRef90_A0AAC9Z7R6
NZ_JAHUWR010000007.1_168	131	fagA	FagA protein				WP_218398683.1	UPI001C4437AB	UniRef100_UPI001C4437AB,UniRef50_A0A6M8MVZ1,UniRef90_Q3KI15
NZ_CABVJD010000006.1_233	664	capD	Polysaccharide biosynthesis protein CapD	4.2.1.135			WP_150726255.1	UPI001240DF90	UniRef100_UPI001240DF90,UniRef50_Q9HZ86,UniRef90_A0A379IBN3
